INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
I182065823,3801,Motor Vehicle Accident Response,M/V ACCIDENT - OTHER,B3,426,8/17/18 19:46,2018,8,Friday,19,Part Three,BLUE HILL AVE,42.26820198,-71.09367344,"(42.26820198, -71.09367344)"
I182065842,3115,Investigate Person,INVESTIGATE PERSON,B3,463,8/17/18 19:16,2018,8,Friday,19,Part Three,AMERICAN LEGION HWY,42.29794983,-71.08774413,"(42.29794983, -71.08774413)"
I182065799,619,Larceny,LARCENY ALL OTHERS,B3,469,8/17/18 19:09,2018,8,Friday,19,Part One,FOTTLER RD,42.27863649,-71.09541135,"(42.27863649, -71.09541135)"
I182065799,301,Robbery,ROBBERY - STREET,B3,469,8/17/18 19:09,2018,8,Friday,19,Part One,FOTTLER RD,42.27863649,-71.09541135,"(42.27863649, -71.09541135)"
I182065795,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,B3,465,8/17/18 18:56,2018,8,Friday,18,Part Two,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482577, -71.09137369)"
I182065805,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,466,8/17/18 18:53,2018,8,Friday,18,Part Three,MORTON ST,42.28461235,-71.09224215,"(42.28461235, -71.09224215)"
I182065880,3501,Missing Person Reported,MISSING PERSON,B3,457,8/17/18 18:00,2018,8,Friday,18,Part Three,MCLELLAN ST,42.2994619,-71.08360148,"(42.29946190, -71.08360148)"
I182065880,3502,Missing Person Located,MISSING PERSON - LOCATED,B3,457,8/17/18 18:00,2018,8,Friday,18,Part Three,MCLELLAN ST,42.2994619,-71.08360148,"(42.29946190, -71.08360148)"
I182065773,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,B3,465,8/17/18 17:54,2018,8,Friday,17,Part One,HAVELOCK ST,42.28631299,-71.09218412,"(42.28631299, -71.09218412)"
I182065769,3112,Landlord/Tenant Disputes,LANDLORD - TENANT SERVICE,B3,429,8/17/18 17:01,2018,8,Friday,17,Part Three,HARWOOD ST,42.2857651,-71.08763245,"(42.28576510, -71.08763245)"
I182065785,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,417,8/17/18 17:00,2018,8,Friday,17,Part Three,MORA ST,42.28208198,-71.07364875,"(42.28208198, -71.07364875)"
I182065761,3112,Landlord/Tenant Disputes,LANDLORD - TENANT SERVICE,B3,452,8/17/18 16:32,2018,8,Friday,16,Part Three,KENBERMA RD,42.29574022,-71.07322638,"(42.29574022, -71.07322638)"
I182065755,3115,Investigate Person,INVESTIGATE PERSON,B3,439,8/17/18 16:08,2018,8,Friday,16,Part Three,FLOYD ST,42.28834693,-71.0860772,"(42.28834693, -71.08607720)"
I182065756,3112,Landlord/Tenant Disputes,LANDLORD - TENANT SERVICE,B3,444,8/17/18 15:58,2018,8,Friday,15,Part Three,BICKNELL ST,42.29746606,-71.0827431,"(42.29746606, -71.08274310)"
I182065710,1830,Drug Violation,DRUGS - SICK ASSIST - HEROIN,B3,464,8/17/18 14:47,2018,8,Friday,14,Part Two,WASHINGTON ST,42.32866284,-71.08563401,"(42.32866284, -71.08563401)"
I182065717,2007,Restraining Order Violations,VIOL. OF RESTRAINING ORDER W NO ARREST,B3,444,8/17/18 14:45,2018,8,Friday,14,Part Two,BLUE HILL AVE,42.29792661,-71.08689609,"(42.29792661, -71.08689609)"
I182065740,2647,Other,THREATS TO DO BODILY HARM,B3,418,8/17/18 14:43,2018,8,Friday,14,Part Two,FULLER ST,42.28072751,-71.07713631,"(42.28072751, -71.07713631)"
I182065701,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,444,8/17/18 14:02,2018,8,Friday,14,Part Three,BICKNELL ST,42.29746606,-71.0827431,"(42.29746606, -71.08274310)"
I182065728,2647,Other,THREATS TO DO BODILY HARM,B3,440,8/17/18 13:14,2018,8,Friday,13,Part Two,TALBOT AVE,42.29453954,-71.0866989,"(42.29453954, -71.08669890)"
I182065728,2610,Other,TRESPASSING,B3,440,8/17/18 13:14,2018,8,Friday,13,Part Two,TALBOT AVE,42.29453954,-71.0866989,"(42.29453954, -71.08669890)"
I182065728,2403,Disorderly Conduct,DISTURBING THE PEACE,B3,440,8/17/18 13:14,2018,8,Friday,13,Part Two,TALBOT AVE,42.29453954,-71.0866989,"(42.29453954, -71.08669890)"
I182065728,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,440,8/17/18 13:14,2018,8,Friday,13,Part Three,TALBOT AVE,42.29453954,-71.0866989,"(42.29453954, -71.08669890)"
I182065708,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,465,8/17/18 12:47,2018,8,Friday,12,Part Three,HAVELOCK ST,42.28631299,-71.09218412,"(42.28631299, -71.09218412)"
I182065688,3115,Investigate Person,INVESTIGATE PERSON,B3,466,8/17/18 12:43,2018,8,Friday,12,Part Three,OUTLOOK RD,42.28245514,-71.09448768,"(42.28245514, -71.09448768)"
I182070803,1402,Vandalism,VANDALISM,B3,463,8/17/18 12:10,2018,8,Friday,12,Part Two,BLUE HILL AVE,42.29216506,-71.08896989,"(42.29216506, -71.08896989)"
I182065664,2647,Other,THREATS TO DO BODILY HARM,B3,425,8/17/18 10:10,2018,8,Friday,10,Part Two,FREMONT ST,42.27094651,-71.09193626,"(42.27094651, -71.09193626)"
I182065615,2646,Liquor Violation,LIQUOR - DRINKING IN PUBLIC,B3,428,8/17/18 9:47,2018,8,Friday,9,Part Two,BLUE HILL AVE,42.28200649,-71.09206838,"(42.28200649, -71.09206838)"
I182067525,3208,Property Lost,PROPERTY - MISSING,B3,448,8/17/18 1:30,2018,8,Friday,1,Part Three,SPENCER ST,42.29384269,-71.07609427,"(42.29384269, -71.07609427)"
I182065575,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,458,8/17/18 1:26,2018,8,Friday,1,Part One,BLUE HILL AVE,42.30316091,-71.08515552,"(42.30316091, -71.08515552)"
I182065570,3114,Investigate Property,INVESTIGATE PROPERTY,B3,435,8/17/18 0:34,2018,8,Friday,0,Part Three,TORREY ST,42.28746609,-71.07231418,"(42.28746609, -71.07231418)"
I182072122,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,B3,432,8/17/18 0:00,2018,8,Friday,0,Part Two,BALLOU AVE,42.28555413,-71.08245623,"(42.28555413, -71.08245623)"
I182104124,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,B3,414,8/17/18 0:00,2018,8,Friday,0,Part Two,PACKARD AVE,42.27519504,-71.07101676,"(42.27519504, -71.07101676)"
I182065564,3160,Fire Related Reports,"FIRE REPORT - CAR, BRUSH, ETC.",B3,444,8/16/18 23:11,2018,8,Thursday,23,Part Three,WALES ST,42.29752097,-71.08502291,"(42.29752097, -71.08502291)"
I182065562,3115,Investigate Person,INVESTIGATE PERSON,B3,944,8/16/18 23:00,2018,8,Thursday,23,Part Three,AMES ST,42.28956988,-71.08510501,"(42.28956988, -71.08510501)"
I182065557,3115,Investigate Person,INVESTIGATE PERSON,B3,438,8/16/18 22:35,2018,8,Thursday,22,Part Three,COLONIAL AVE,42.29040923,-71.07693574,"(42.29040923, -71.07693574)"
I182065551,3114,Investigate Property,INVESTIGATE PROPERTY,B3,476,8/16/18 22:22,2018,8,Thursday,22,Part Three,REXFORD ST,42.26984836,-71.09532394,"(42.26984836, -71.09532394)"
I182065556,3301,Verbal Disputes,VERBAL DISPUTE,B3,418,8/16/18 22:21,2018,8,Thursday,22,Part Three,MAXWELL ST,42.28220579,-71.07791871,"(42.28220579, -71.07791871)"
I182065541,3115,Investigate Person,INVESTIGATE PERSON,B3,422,8/16/18 21:06,2018,8,Thursday,21,Part Three,RIVER ST,42.27136131,-71.0810083,"(42.27136131, -71.08100830)"
I182065535,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,B3,427,8/16/18 20:50,2018,8,Thursday,20,Part Three,EVELYN ST,42.27934055,-71.09130505,"(42.27934055, -71.09130505)"
I182065539,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,428,8/16/18 20:47,2018,8,Thursday,20,Part Three,WILDWOOD ST,42.28236818,-71.08972869,"(42.28236818, -71.08972869)"
I182065531,2629,Harassment,HARASSMENT,B3,469,8/16/18 20:44,2018,8,Thursday,20,Part Two,WALK HILL ST,42.2790573,-71.09584789,"(42.27905730, -71.09584789)"
I182065529,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,B3,468,8/16/18 20:40,2018,8,Thursday,20,Part One,WELLINGTON HILL ST,42.28039667,-71.09473186,"(42.28039667, -71.09473186)"
I182065525,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,B3,465,8/16/18 20:26,2018,8,Thursday,20,Part Two,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482577, -71.09137369)"
I182065524,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,B3,465,8/16/18 20:25,2018,8,Thursday,20,Part Two,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482577, -71.09137369)"
I182065432,3201,Property Lost,PROPERTY - LOST,B3,457,8/16/18 15:55,2018,8,Thursday,15,Part Three,CHARLOTTE ST,42.29944216,-71.08489748,"(42.29944216, -71.08489748)"
I182065436,3301,Verbal Disputes,VERBAL DISPUTE,B3,426,8/16/18 15:40,2018,8,Thursday,15,Part Three,RIVER ST,42.26956689,-71.09075049,"(42.26956689, -71.09075049)"
I182065382,3115,Investigate Person,INVESTIGATE PERSON,B3,430,8/16/18 13:41,2018,8,Thursday,13,Part Three,WOODROW AVE,42.28576084,-71.09030349,"(42.28576084, -71.09030349)"
I182065388,2007,Restraining Order Violations,VIOL. OF RESTRAINING ORDER W NO ARREST,B3,943,8/16/18 13:36,2018,8,Thursday,13,Part Two,WOODBOLE AVE,42.27626552,-71.08265043,"(42.27626552, -71.08265043)"
I182065388,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,B3,943,8/16/18 13:36,2018,8,Thursday,13,Part One,WOODBOLE AVE,42.27626552,-71.08265043,"(42.27626552, -71.08265043)"
I182065403,1402,Vandalism,VANDALISM,B3,469,8/16/18 13:25,2018,8,Thursday,13,Part Two,TENNIS RD,42.27615691,-71.09550303,"(42.27615691, -71.09550303)"
I182065375,3201,Property Lost,PROPERTY - LOST,B3,943,8/16/18 13:03,2018,8,Thursday,13,Part Three,STANDARD ST,42.27451263,-71.08004896,"(42.27451263, -71.08004896)"
I182065381,3114,Investigate Property,INVESTIGATE PROPERTY,B3,469,8/16/18 12:15,2018,8,Thursday,12,Part Three,COLORADO ST,42.27882383,-71.09777223,"(42.27882383, -71.09777223)"
I182065367,2647,Other,THREATS TO DO BODILY HARM,B3,434,8/16/18 12:00,2018,8,Thursday,12,Part Two,THETFORD AVE,42.28465991,-71.07839997,"(42.28465991, -71.07839997)"
I182065775,3018,Medical Assistance,SICK/INJURED/MEDICAL - POLICE,B3,422,8/16/18 12:00,2018,8,Thursday,12,Part Three,RIVER ST,42.27133005,-71.08299865,"(42.27133005, -71.08299865)"
I182065349,3301,Verbal Disputes,VERBAL DISPUTE,B3,476,8/16/18 11:09,2018,8,Thursday,11,Part Three,CUMMINS HWY,42.2686423,-71.095655,"(42.26864230, -71.09565500)"
I182065380,3114,Investigate Property,INVESTIGATE PROPERTY,B3,469,8/16/18 10:55,2018,8,Thursday,10,Part Three,TENNIS RD,42.27615691,-71.09550303,"(42.27615691, -71.09550303)"
I182065356,3112,Landlord/Tenant Disputes,LANDLORD - TENANT SERVICE,B3,429,8/16/18 10:53,2018,8,Thursday,10,Part Three,WILDWOOD ST,42.28378654,-71.0871581,"(42.28378654, -71.08715810)"
I182065442,3201,Property Lost,PROPERTY - LOST,B3,476,8/16/18 10:00,2018,8,Thursday,10,Part Three,CUMMINS HWY,42.2686423,-71.095655,"(42.26864230, -71.09565500)"
I182065327,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY Â DAMAGE,B3,481,8/16/18 9:34,2018,8,Thursday,9,Part Three,CUMMINS HWY,42.26857609,-71.09574826,"(42.26857609, -71.09574826)"
I182065313,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,B3,419,8/16/18 8:45,2018,8,Thursday,8,Part Three,FULLER ST,42.28072751,-71.07713631,"(42.28072751, -71.07713631)"
I182065308,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,441,8/16/18 7:48,2018,8,Thursday,7,Part Three,NIGHTINGALE ST,42.29474312,-71.08503786,"(42.29474312, -71.08503786)"
I182065289,3125,Warrant Arrests,WARRANT ARREST,B3,441,8/16/18 3:44,2018,8,Thursday,3,Part Three,NIGHTINGALE ST,42.29474312,-71.08503786,"(42.29474312, -71.08503786)"
I182065289,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,441,8/16/18 3:44,2018,8,Thursday,3,Part Two,NIGHTINGALE ST,42.29474312,-71.08503786,"(42.29474312, -71.08503786)"
I182065673,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,944,8/16/18 1:00,2018,8,Thursday,1,Part Two,STRATTON ST,42.29017432,-71.08808525,"(42.29017432, -71.08808525)"
I192042079,1001,Counterfeiting,FORGERY / COUNTERFEITING,B3,428,8/16/18 0:00,2018,8,Thursday,0,Part Two,SUTTON ST,42.28197224,-71.08912459,"(42.28197224, -71.08912459)"
I182065256,613,Larceny,LARCENY SHOPLIFTING,B3,428,8/15/18 22:44,2018,8,Wednesday,22,Part One,MORTON ST,42.28187061,-71.08751152,"(42.28187061, -71.08751152)"
I182065247,2647,Other,THREATS TO DO BODILY HARM,B3,458,8/15/18 22:40,2018,8,Wednesday,22,Part Two,BLUE HILL AVE,42.30316091,-71.08515552,"(42.30316091, -71.08515552)"
I182065248,3410,Towed,TOWED MOTOR VEHICLE,B3,442,8/15/18 22:13,2018,8,Wednesday,22,Part Three,TALBOT AVE,42.29389648,-71.08451577,"(42.29389648, -71.08451577)"
I182065246,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,418,8/15/18 22:07,2018,8,Wednesday,22,Part Two,MORTON ST,42.2806123,-71.08350146,"(42.28061230, -71.08350146)"
I182066548,1402,Vandalism,VANDALISM,B3,469,8/15/18 22:00,2018,8,Wednesday,22,Part Two,TENNIS RD,42.27615691,-71.09550303,"(42.27615691, -71.09550303)"
I182065234,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,B3,464,8/15/18 21:48,2018,8,Wednesday,21,Part Two,WASHINGTON ST,42.32866284,-71.08563401,"(42.32866284, -71.08563401)"
I182065233,3114,Investigate Property,INVESTIGATE PROPERTY,B3,464,8/15/18 21:47,2018,8,Wednesday,21,Part Three,WASHINGTON ST,42.32866284,-71.08563401,"(42.32866284, -71.08563401)"
I182065221,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,B3,458,8/15/18 21:13,2018,8,Wednesday,21,Part Two,WOLCOTT ST,42.30273607,-71.08248544,"(42.30273607, -71.08248544)"
I182065217,3119,Firearm Discovery,FIREARM/WEAPON - FOUND OR CONFISCATED,B3,465,8/15/18 20:54,2018,8,Wednesday,20,Part Three,HANCOCK ST,42.310434,-71.0613401,"(42.31043400, -71.06134010)"
I182065223,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,439,8/15/18 20:46,2018,8,Wednesday,20,Part Two,TALBOT AVE,42.29268711,-71.08038427,"(42.29268711, -71.08038427)"
I182065210,3112,Landlord/Tenant Disputes,LANDLORD - TENANT SERVICE,B3,459,8/15/18 19:42,2018,8,Wednesday,19,Part Three,POWELLTON RD,42.3045083,-71.08075871,"(42.30450830, -71.08075871)"
I182065238,3301,Verbal Disputes,VERBAL DISPUTE,B3,442,8/15/18 19:38,2018,8,Wednesday,19,Part Three,TALBOT AVE,42.29312655,-71.08191224,"(42.29312655, -71.08191224)"
I182065209,3115,Investigate Person,INVESTIGATE PERSON,B3,456,8/15/18 19:07,2018,8,Wednesday,19,Part Three,GREENWOOD ST,42.3008484,-71.07982055,"(42.30084840, -71.07982055)"
I182065186,3301,Verbal Disputes,VERBAL DISPUTE,B3,441,8/15/18 18:25,2018,8,Wednesday,18,Part Three,HARVARD ST,42.29620425,-71.08283767,"(42.29620425, -71.08283767)"
I182075137,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,466,8/15/18 18:00,2018,8,Wednesday,18,Part Three,HARVARD ST,42.28594271,-71.09618534,"(42.28594271, -71.09618534)"
I182065328,2647,Other,THREATS TO DO BODILY HARM,B3,451,8/15/18 17:54,2018,8,Wednesday,17,Part Two,W TREMLETT ST,42.29435407,-71.07306715,"(42.29435407, -71.07306715)"
I182065157,3410,Towed,TOWED MOTOR VEHICLE,B3,438,8/15/18 17:52,2018,8,Wednesday,17,Part Three,MALLARD AVE,42.29104501,-71.0769441,"(42.29104501, -71.07694410)"
I182065152,3410,Towed,TOWED MOTOR VEHICLE,B3,438,8/15/18 17:42,2018,8,Wednesday,17,Part Three,MALLARD AVE,42.29104501,-71.0769441,"(42.29104501, -71.07694410)"
I182065135,2647,Other,THREATS TO DO BODILY HARM,B3,465,8/15/18 17:14,2018,8,Wednesday,17,Part Two,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482577, -71.09137369)"
I182065180,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,420,8/15/18 17:00,2018,8,Wednesday,17,Part Three,W SELDEN ST,42.27967492,-71.08381263,"(42.27967492, -71.08381263)"
I182065123,3410,Towed,TOWED MOTOR VEHICLE,B3,437,8/15/18 16:42,2018,8,Wednesday,16,Part Three,ELMHURST ST,42.28904237,-71.0765702,"(42.28904237, -71.07657020)"
I182065137,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,425,8/15/18 16:42,2018,8,Wednesday,16,Part One,FREMONT ST,42.27094651,-71.09193626,"(42.27094651, -71.09193626)"
I182065122,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,B3,408,8/15/18 16:41,2018,8,Wednesday,16,Part One,TEMPLE ST,42.27327428,-71.07251356,"(42.27327428, -71.07251356)"
I182065677,3208,Property Lost,PROPERTY - MISSING,B3,442,8/15/18 16:30,2018,8,Wednesday,16,Part Three,TALBOT AVE,42.29268711,-71.08038427,"(42.29268711, -71.08038427)"
I182065110,2647,Other,THREATS TO DO BODILY HARM,B3,464,8/15/18 16:07,2018,8,Wednesday,16,Part Two,WASHINGTON ST,42.32866284,-71.08563401,"(42.32866284, -71.08563401)"
I182065187,3410,Towed,TOWED MOTOR VEHICLE,B3,444,8/15/18 14:31,2018,8,Wednesday,14,Part Three,BICKNELL ST,42.29746606,-71.0827431,"(42.29746606, -71.08274310)"
I182065078,3301,Verbal Disputes,VERBAL DISPUTE,B3,428,8/15/18 13:58,2018,8,Wednesday,13,Part Three,SUTTON ST,42.28197224,-71.08912459,"(42.28197224, -71.08912459)"
I182065072,3002,Medical Assistance,ANIMAL CONTROL - DOG BITES - ETC.,B3,439,8/15/18 13:19,2018,8,Wednesday,13,Part Three,WESTVIEW ST,42.2908759,-71.08274055,"(42.29087590, -71.08274055)"
I182065075,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY Â DAMAGE,B3,435,8/15/18 13:19,2018,8,Wednesday,13,Part Three,NORFOLK ST,42.28785272,-71.07803392,"(42.28785272, -71.07803392)"
I182065046,2629,Harassment,HARASSMENT,B3,435,8/15/18 12:38,2018,8,Wednesday,12,Part Two,ARMANDINE ST,42.28431486,-71.07410838,"(42.28431486, -71.07410838)"
I182065073,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,441,8/15/18 12:23,2018,8,Wednesday,12,Part Three,NIGHTINGALE ST,42.29474312,-71.08503786,"(42.29474312, -71.08503786)"
I182065058,3301,Verbal Disputes,VERBAL DISPUTE,B3,437,8/15/18 12:07,2018,8,Wednesday,12,Part Three,DARLINGTON ST,42.28927826,-71.07581493,"(42.28927826, -71.07581493)"
I182065090,3112,Landlord/Tenant Disputes,LANDLORD - TENANT SERVICE,B3,463,8/15/18 11:36,2018,8,Wednesday,11,Part Three,AMERICAN LEGION HWY,42.29794983,-71.08774413,"(42.29794983, -71.08774413)"
I182065041,3502,Missing Person Located,MISSING PERSON - LOCATED,B3,448,8/15/18 11:09,2018,8,Wednesday,11,Part Three,WHEATLAND AVE,42.29302124,-71.07537576,"(42.29302124, -71.07537576)"
I182065041,3501,Missing Person Reported,MISSING PERSON,B3,448,8/15/18 11:09,2018,8,Wednesday,11,Part Three,WHEATLAND AVE,42.29302124,-71.07537576,"(42.29302124, -71.07537576)"
I182065001,3410,Towed,TOWED MOTOR VEHICLE,B3,451,8/15/18 8:42,2018,8,Wednesday,8,Part Three,SALEM ST,42.36488052,-71.05549954,"(42.36488052, -71.05549954)"
I182064976,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,413,8/15/18 7:44,2018,8,Wednesday,7,Part Three,OAKRIDGE ST,42.27700963,-71.07431626,"(42.27700963, -71.07431626)"
I182064970,3208,Property Lost,PROPERTY - MISSING,B3,444,8/15/18 6:35,2018,8,Wednesday,6,Part Three,WALES ST,42.29752097,-71.08502291,"(42.29752097, -71.08502291)"
I182064949,2629,Harassment,HARASSMENT,B3,408,8/15/18 1:27,2018,8,Wednesday,1,Part Two,CEDAR ST,42.27237694,-71.07524224,"(42.27237694, -71.07524224)"
I182066659,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,B3,465,8/15/18 0:00,2018,8,Wednesday,0,Part Two,HAVELOCK ST,42.28631299,-71.09218412,"(42.28631299, -71.09218412)"
I182064944,301,Robbery,ROBBERY - STREET,B3,427,8/14/18 23:47,2018,8,Tuesday,23,Part One,BABSON ST,42.27543421,-71.09234389,"(42.27543421, -71.09234389)"
I182064925,3502,Missing Person Located,MISSING PERSON - LOCATED,B3,446,8/14/18 22:00,2018,8,Tuesday,22,Part Three,ATHELWOLD ST,42.29603943,-71.07717023,"(42.29603943, -71.07717023)"
I182064925,3501,Missing Person Reported,MISSING PERSON,B3,446,8/14/18 22:00,2018,8,Tuesday,22,Part Three,ATHELWOLD ST,42.29603943,-71.07717023,"(42.29603943, -71.07717023)"
I182064961,1402,Vandalism,VANDALISM,B3,449,8/14/18 22:00,2018,8,Tuesday,22,Part Two,MILLET ST,42.29210002,-71.07634761,"(42.29210002, -71.07634761)"
I182064937,3301,Verbal Disputes,VERBAL DISPUTE,B3,437,8/14/18 21:10,2018,8,Tuesday,21,Part Three,NORFOLK ST,42.28828038,-71.07652688,"(42.28828038, -71.07652688)"
I182064921,2007,Restraining Order Violations,VIOL. OF RESTRAINING ORDER W NO ARREST,B3,450,8/14/18 20:17,2018,8,Tuesday,20,Part Two,ROSEDALE ST,42.29244178,-71.07320696,"(42.29244178, -71.07320696)"
I182065765,724,Auto Theft,AUTO THEFT,B3,435,8/14/18 20:00,2018,8,Tuesday,20,Part One,ARMANDINE ST,42.28431486,-71.07410838,"(42.28431486, -71.07410838)"
I182065765,3410,Towed,TOWED MOTOR VEHICLE,B3,435,8/14/18 20:00,2018,8,Tuesday,20,Part Three,ARMANDINE ST,42.28431486,-71.07410838,"(42.28431486, -71.07410838)"
I182064890,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,476,8/14/18 19:10,2018,8,Tuesday,19,Part Two,BLUE HILL AVE,42.26994732,-71.09380308,"(42.26994732, -71.09380308)"
I182064896,613,Larceny,LARCENY SHOPLIFTING,B3,406,8/14/18 18:39,2018,8,Tuesday,18,Part One,RIVER ST,42.27130225,-71.07442362,"(42.27130225, -71.07442362)"
I182064846,3207,Property Found,PROPERTY - FOUND,B3,421,8/14/18 17:52,2018,8,Tuesday,17,Part Three,W SELDEN ST,42.27376816,-71.08919673,"(42.27376816, -71.08919673)"
I182079300,2647,Other,THREATS TO DO BODILY HARM,B3,465,8/14/18 17:10,2018,8,Tuesday,17,Part Two,HARVARD ST,42.28772899,-71.09375249,"(42.28772899, -71.09375249)"
I182064895,2007,Restraining Order Violations,VIOL. OF RESTRAINING ORDER W NO ARREST,B3,432,8/14/18 17:09,2018,8,Tuesday,17,Part Two,WOODROW AVE,42.28712049,-71.08421139,"(42.28712049, -71.08421139)"
I182097182,3501,Missing Person Reported,MISSING PERSON,B3,429,8/14/18 15:00,2018,8,Tuesday,15,Part Three,MIDDLETON ST,42.28312575,-71.08651181,"(42.28312575, -71.08651181)"
I182097182,3502,Missing Person Located,MISSING PERSON - LOCATED,B3,429,8/14/18 15:00,2018,8,Tuesday,15,Part Three,MIDDLETON ST,42.28312575,-71.08651181,"(42.28312575, -71.08651181)"
I182064806,3115,Investigate Person,INVESTIGATE PERSON,B3,943,8/14/18 14:42,2018,8,Tuesday,14,Part Three,WOODRUFF WAY,42.27662691,-71.08123973,"(42.27662691, -71.08123973)"
I182064776,3301,Verbal Disputes,VERBAL DISPUTE,B3,429,8/14/18 12:52,2018,8,Tuesday,12,Part Three,WOODROW AVE,42.28647012,-71.08714661,"(42.28647012, -71.08714661)"
I182064747,3301,Verbal Disputes,VERBAL DISPUTE,B3,431,8/14/18 12:09,2018,8,Tuesday,12,Part Three,ASHTON ST,42.28822834,-71.0889687,"(42.28822834, -71.08896870)"
I182064752,2623,Other,OBSCENE MATERIALS - PORNOGRAPHY,B3,463,8/14/18 11:45,2018,8,Tuesday,11,Part Two,FRANKLIN HILL AVE,42.29490954,-71.09019249,"(42.29490954, -71.09019249)"
I182064715,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,435,8/14/18 9:42,2018,8,Tuesday,9,Part Three,WENTWORTH TER,42.28649435,-71.07406771,"(42.28649435, -71.07406771)"
I182064699,3125,Warrant Arrests,WARRANT ARREST,B3,466,8/14/18 9:30,2018,8,Tuesday,9,Part Three,DEERING RD,42.28414025,-71.09305138,"(42.28414025, -71.09305138)"
I182064699,3125,Warrant Arrests,WARRANT ARREST,B3,466,8/14/18 9:30,2018,8,Tuesday,9,Part Three,DEERING RD,42.28414025,-71.09305138,"(42.28414025, -71.09305138)"
I182064699,3125,Warrant Arrests,WARRANT ARREST,B3,466,8/14/18 9:30,2018,8,Tuesday,9,Part Three,DEERING RD,42.28414025,-71.09305138,"(42.28414025, -71.09305138)"
I182064699,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",B3,466,8/14/18 9:30,2018,8,Tuesday,9,Part One,DEERING RD,42.28414025,-71.09305138,"(42.28414025, -71.09305138)"
I182064699,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",B3,466,8/14/18 9:30,2018,8,Tuesday,9,Part One,DEERING RD,42.28414025,-71.09305138,"(42.28414025, -71.09305138)"
I182064699,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",B3,466,8/14/18 9:30,2018,8,Tuesday,9,Part One,DEERING RD,42.28414025,-71.09305138,"(42.28414025, -71.09305138)"
I182064699,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,466,8/14/18 9:30,2018,8,Tuesday,9,Part One,DEERING RD,42.28414025,-71.09305138,"(42.28414025, -71.09305138)"
I182064699,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,466,8/14/18 9:30,2018,8,Tuesday,9,Part One,DEERING RD,42.28414025,-71.09305138,"(42.28414025, -71.09305138)"
