INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
I192033662,3502,Missing Person Located,MISSING PERSON - LOCATED,B3,464,5/6/19 0:00,2019,5,Monday,0,Part Three,HARVARD ST,42.28968115,-71.09212545,"(42.28968115, -71.09212545)"
I192033326,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,B3,463,5/6/19 0:11,2019,5,Monday,0,Part Three,ANGELL ST,42.2953458,-71.08790188,"(42.29534580, -71.08790188)"
I192033354,1402,Vandalism,VANDALISM,B3,474,5/6/19 5:32,2019,5,Monday,5,Part Two,CUMMINS HWY,42.2711941,-71.10398639,"(42.27119410, -71.10398639)"
I192033367,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,436,5/6/19 7:27,2019,5,Monday,7,Part Three,NORFOLK ST,42.28875771,-71.0751631,"(42.28875771, -71.07516310)"
I192033548,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,B3,944,5/6/19 7:30,2019,5,Monday,7,Part One,AMES ST,42.28956988,-71.08510501,"(42.28956988, -71.08510501)"
I192033746,3830,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PERSONAL INJURY,B3,565,5/6/19 8:30,2019,5,Monday,8,Part Three,MORTON ST,42.29250268,-71.09600758,"(42.29250268, -71.09600758)"
I192033373,2907,Violations,VAL - OPERATING AFTER REV/SUSP.,B3,466,5/6/19 9:40,2019,5,Monday,9,Part Two,MORTON ST,42.28560167,-71.0931713,"(42.28560167, -71.09317130)"
I192033373,2900,Other,VAL - VIOLATION OF AUTO LAW - OTHER,B3,466,5/6/19 9:40,2019,5,Monday,9,Part Two,MORTON ST,42.28560167,-71.0931713,"(42.28560167, -71.09317130)"
I192033384,2647,Other,THREATS TO DO BODILY HARM,B3,466,5/6/19 9:48,2019,5,Monday,9,Part Two,GOODALE RD,42.2836283,-71.09349553,"(42.28362830, -71.09349553)"
I192033381,3115,Investigate Person,INVESTIGATE PERSON,B3,452,5/6/19 10:14,2019,5,Monday,10,Part Three,KENBERMA RD,42.29574022,-71.07322638,"(42.29574022, -71.07322638)"
I192033660,3114,Investigate Property,INVESTIGATE PROPERTY,B3,444,5/6/19 11:00,2019,5,Monday,11,Part Three,WALES ST,42.29752097,-71.08502291,"(42.29752097, -71.08502291)"
I192033660,1402,Vandalism,VANDALISM,B3,444,5/6/19 11:00,2019,5,Monday,11,Part Two,WALES ST,42.29752097,-71.08502291,"(42.29752097, -71.08502291)"
I192033428,3115,Investigate Person,INVESTIGATE PERSON,B3,444,5/6/19 12:32,2019,5,Monday,12,Part Three,BLUE HILL AVE,42.2957638,-71.08756002,"(42.29576380, -71.08756002)"
I192033414,1810,Drug Violation,DRUGS - SALE / MANUFACTURING,B3,465,5/6/19 12:34,2019,5,Monday,12,Part Two,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482577, -71.09137369)"
I192033439,423,Aggravated Assault,ASSAULT - AGGRAVATED,B3,413,5/6/19 12:57,2019,5,Monday,12,Part One,MORTON ST,42.2775432,-71.07795019,"(42.27754320, -71.07795019)"
I192033439,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,413,5/6/19 12:57,2019,5,Monday,12,Part Three,MORTON ST,42.2775432,-71.07795019,"(42.27754320, -71.07795019)"
I192033457,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,418,5/6/19 13:07,2019,5,Monday,13,Part Three,SELDEN ST,42.28148631,-71.07756482,"(42.28148631, -71.07756482)"
I192034057,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,435,5/6/19 13:29,2019,5,Monday,13,Part Two,PEACEVALE RD,42.28716674,-71.07633479,"(42.28716674, -71.07633479)"
I192033470,3112,Landlord/Tenant Disputes,LANDLORD - TENANT SERVICE,B3,428,5/6/19 14:23,2019,5,Monday,14,Part Three,CLARKWOOD ST,42.28013735,-71.09079826,"(42.28013735, -71.09079826)"
I192033481,3201,Property Lost,PROPERTY - LOST,B3,427,5/6/19 14:34,2019,5,Monday,14,Part Three,BLUE HILL AVE,42.2777688,-71.09334841,"(42.27776880, -71.09334841)"
I192033480,3114,Investigate Property,INVESTIGATE PROPERTY,B3,442,5/6/19 14:40,2019,5,Monday,14,Part Three,KERWIN ST,42.29356132,-71.08129517,"(42.29356132, -71.08129517)"
I192033684,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,453,5/6/19 15:30,2019,5,Monday,15,Part Two,SCHOOL ST,42.29702742,-71.07576538,"(42.29702742, -71.07576538)"
I192033549,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,B3,408,5/6/19 17:34,2019,5,Monday,17,Part One,TEMPLE ST,42.27229134,-71.07222782,"(42.27229134, -71.07222782)"
I192033549,1402,Vandalism,VANDALISM,B3,408,5/6/19 17:34,2019,5,Monday,17,Part Two,TEMPLE ST,42.27229134,-71.07222782,"(42.27229134, -71.07222782)"
I192033539,3115,Investigate Person,INVESTIGATE PERSON,B3,422,5/6/19 18:22,2019,5,Monday,18,Part Three,RIVER ST,42.27133005,-71.08299865,"(42.27133005, -71.08299865)"
I192033598,1106,Confidence Games,FRAUD - CREDIT CARD / ATM FRAUD,B3,417,5/6/19 21:48,2019,5,Monday,21,Part Two,ROCKWELL ST,42.28339069,-71.07388628,"(42.28339069, -71.07388628)"
I192033674,3114,Investigate Property,INVESTIGATE PROPERTY,B3,420,5/6/19 22:00,2019,5,Monday,22,Part Three,MORTON ST,42.27995083,-71.08185417,"(42.27995083, -71.08185417)"
I192033605,3114,Investigate Property,INVESTIGATE PROPERTY,B3,422,5/6/19 22:05,2019,5,Monday,22,Part Three,RIVER ST,42.27133005,-71.08299865,"(42.27133005, -71.08299865)"
I192033629,3502,Missing Person Located,MISSING PERSON - LOCATED,B3,444,5/6/19 22:14,2019,5,Monday,22,Part Three,GLEASON ST,42.29755695,-71.08182045,"(42.29755695, -71.08182045)"
I192033625,3801,Motor Vehicle Accident Response,M/V ACCIDENT - OTHER,B3,436,5/6/19 22:23,2019,5,Monday,22,Part Three,NORFOLK ST,42.28905291,-71.07389014,"(42.28905291, -71.07389014)"
I192033623,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,476,5/6/19 22:48,2019,5,Monday,22,Part Two,BLUE HILL AVE,42.26922278,-71.09384023,"(42.26922278, -71.09384023)"
I192034981,301,Robbery,ROBBERY - STREET,B3,476,5/7/19 3:00,2019,5,Tuesday,3,Part One,CUMMINS HWY,42.2686423,-71.095655,"(42.26864230, -71.09565500)"
I192033681,3301,Verbal Disputes,VERBAL DISPUTE,B3,417,5/7/19 8:42,2019,5,Tuesday,8,Part Three,ROCKWELL ST,42.28339069,-71.07388628,"(42.28339069, -71.07388628)"
I192033710,3301,Verbal Disputes,VERBAL DISPUTE,B3,414,5/7/19 10:11,2019,5,Tuesday,10,Part Three,CLANCY RD,42.27758394,-71.07099159,"(42.27758394, -71.07099159)"
I192033714,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,420,5/7/19 10:55,2019,5,Tuesday,10,Part Three,MORTON ST,42.27995083,-71.08185417,"(42.27995083, -71.08185417)"
I192033717,423,Aggravated Assault,ASSAULT - AGGRAVATED,B3,437,5/7/19 11:06,2019,5,Tuesday,11,Part One,NORFOLK ST,42.28828038,-71.07652688,"(42.28828038, -71.07652688)"
I192033717,3119,Firearm Discovery,FIREARM/WEAPON - FOUND OR CONFISCATED,B3,437,5/7/19 11:06,2019,5,Tuesday,11,Part Three,NORFOLK ST,42.28828038,-71.07652688,"(42.28828038, -71.07652688)"
I192033717,801,Simple Assault,ASSAULT - SIMPLE,B3,437,5/7/19 11:06,2019,5,Tuesday,11,Part Two,NORFOLK ST,42.28828038,-71.07652688,"(42.28828038, -71.07652688)"
I192033717,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,437,5/7/19 11:06,2019,5,Tuesday,11,Part Two,NORFOLK ST,42.28828038,-71.07652688,"(42.28828038, -71.07652688)"
I192033731,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,431,5/7/19 12:04,2019,5,Tuesday,12,Part Three,BLUE HILL AVE,42.28863337,-71.08990388,"(42.28863337, -71.08990388)"
I192033762,801,Simple Assault,ASSAULT - SIMPLE,B3,421,5/7/19 13:41,2019,5,Tuesday,13,Part Two,MORTON ST,42.28098427,-71.08528267,"(42.28098427, -71.08528267)"
I192033756,423,Aggravated Assault,ASSAULT - AGGRAVATED,B3,459,5/7/19 13:49,2019,5,Tuesday,13,Part One,POWELLTON RD,42.3045083,-71.08075871,"(42.30450830, -71.08075871)"
I192033756,1402,Vandalism,VANDALISM,B3,459,5/7/19 13:49,2019,5,Tuesday,13,Part Two,POWELLTON RD,42.3045083,-71.08075871,"(42.30450830, -71.08075871)"
I192033755,3301,Verbal Disputes,VERBAL DISPUTE,B3,428,5/7/19 13:50,2019,5,Tuesday,13,Part Three,ASTORIA ST,42.28020477,-71.0869124,"(42.28020477, -71.08691240)"
I192033805,2629,Harassment,HARASSMENT,B3,415,5/7/19 16:39,2019,5,Tuesday,16,Part Two,CODMAN ST,42.27832727,-71.07354298,"(42.27832727, -71.07354298)"
I192033817,3301,Verbal Disputes,VERBAL DISPUTE,B3,944,5/7/19 16:52,2019,5,Tuesday,16,Part Three,AMES ST,42.28956988,-71.08510501,"(42.28956988, -71.08510501)"
I192033843,3114,Investigate Property,INVESTIGATE PROPERTY,B3,427,5/7/19 18:17,2019,5,Tuesday,18,Part Three,BLUE HILL AVE,42.27653731,-71.0933951,"(42.27653731, -71.09339510)"
I192033887,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,B3,465,5/7/19 20:49,2019,5,Tuesday,20,Part Two,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482577, -71.09137369)"
I192033902,3301,Verbal Disputes,VERBAL DISPUTE,B3,447,5/7/19 20:50,2019,5,Tuesday,20,Part Three,NORWELL ST,42.29512751,-71.07820832,"(42.29512751, -71.07820832)"
I192033912,3115,Investigate Person,INVESTIGATE PERSON,B3,421,5/7/19 21:15,2019,5,Tuesday,21,Part Three,MORTON VILLAGE DR,42.28024352,-71.08481509,"(42.28024352, -71.08481509)"
I192033908,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,B3,432,5/7/19 21:34,2019,5,Tuesday,21,Part Three,NORFOLK ST,42.28287754,-71.08474489,"(42.28287754, -71.08474489)"
I192033908,2101,Operating Under the Influence,OPERATING UNDER THE INFLUENCE ALCOHOL,B3,432,5/7/19 21:34,2019,5,Tuesday,21,Part Two,NORFOLK ST,42.28287754,-71.08474489,"(42.28287754, -71.08474489)"
I192033917,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,452,5/7/19 21:59,2019,5,Tuesday,21,Part Three,WASHINGTON ST,42.29628785,-71.0722251,"(42.29628785, -71.07222510)"
I192033967,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,B3,476,5/7/19 22:30,2019,5,Tuesday,22,Part One,REGIS RD,42.27064206,-71.09587908,"(42.27064206, -71.09587908)"
I192033967,1402,Vandalism,VANDALISM,B3,476,5/7/19 22:30,2019,5,Tuesday,22,Part Two,REGIS RD,42.27064206,-71.09587908,"(42.27064206, -71.09587908)"
I192033925,3301,Verbal Disputes,VERBAL DISPUTE,B3,439,5/7/19 22:57,2019,5,Tuesday,22,Part Three,BLUE HILL AVE,42.29098335,-71.08912013,"(42.29098335, -71.08912013)"
I192034037,1402,Vandalism,VANDALISM,B3,417,5/8/19 0:01,2019,5,Wednesday,0,Part Two,STOCKTON ST,42.28265604,-71.07374541,"(42.28265604, -71.07374541)"
I192033937,1402,Vandalism,VANDALISM,B3,426,5/8/19 0:13,2019,5,Wednesday,0,Part Two,BLUE HILL AVE,42.26909851,-71.09361458,"(42.26909851, -71.09361458)"
I192033961,2007,Restraining Order Violations,VIOL. OF RESTRAINING ORDER W NO ARREST,B3,446,5/8/19 6:44,2019,5,Wednesday,6,Part Two,RADCLIFFE ST,42.29837812,-71.07814592,"(42.29837812, -71.07814592)"
I192033964,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,565,5/8/19 7:30,2019,5,Wednesday,7,Part Three,AMERICAN LEGION HWY,42.29385183,-71.09373071,"(42.29385183, -71.09373071)"
I192033977,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,944,5/8/19 7:42,2019,5,Wednesday,7,Part Two,AMES ST,42.28956988,-71.08510501,"(42.28956988, -71.08510501)"
I192034254,3501,Missing Person Reported,MISSING PERSON,B3,430,5/8/19 8:10,2019,5,Wednesday,8,Part Three,FRONTENAC ST,42.28453957,-71.08973718,"(42.28453957, -71.08973718)"
I192034254,3502,Missing Person Located,MISSING PERSON - LOCATED,B3,430,5/8/19 8:10,2019,5,Wednesday,8,Part Three,FRONTENAC ST,42.28453957,-71.08973718,"(42.28453957, -71.08973718)"
I192033976,3301,Verbal Disputes,VERBAL DISPUTE,B3,448,5/8/19 8:15,2019,5,Wednesday,8,Part Three,MILLET ST,42.29368748,-71.07692422,"(42.29368748, -71.07692422)"
I192033997,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",B3,435,5/8/19 9:15,2019,5,Wednesday,9,Part One,MILTON AVE,42.28410553,-71.07687268,"(42.28410553, -71.07687268)"
I192033997,3001,Medical Assistance,DEATH INVESTIGATION,B3,435,5/8/19 9:15,2019,5,Wednesday,9,Part Three,MILTON AVE,42.28410553,-71.07687268,"(42.28410553, -71.07687268)"
I192033997,1501,Firearm Violations,"WEAPON - FIREARM - CARRYING / POSSESSING, ETC",B3,435,5/8/19 9:15,2019,5,Wednesday,9,Part Two,MILTON AVE,42.28410553,-71.07687268,"(42.28410553, -71.07687268)"
I192034246,724,Auto Theft,AUTO THEFT,B3,432,5/8/19 9:30,2019,5,Wednesday,9,Part One,MASCOT ST,42.28424514,-71.08452739,"(42.28424514, -71.08452739)"
I192034059,3502,Missing Person Located,MISSING PERSON - LOCATED,B3,446,5/8/19 12:05,2019,5,Wednesday,12,Part Three,ATHELWOLD ST,42.29603943,-71.07717023,"(42.29603943, -71.07717023)"
I192034062,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,439,5/8/19 12:47,2019,5,Wednesday,12,Part Three,STRATTON ST,42.28933096,-71.08351742,"(42.28933096, -71.08351742)"
I192034090,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,434,5/8/19 14:13,2019,5,Wednesday,14,Part Two,EVANS ST,42.28264842,-71.07887885,"(42.28264842, -71.07887885)"
I192034093,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,427,5/8/19 14:46,2019,5,Wednesday,14,Part Three,BABSON ST,42.27491663,-71.09220444,"(42.27491663, -71.09220444)"
I192034124,3115,Investigate Person,INVESTIGATE PERSON,B3,428,5/8/19 15:53,2019,5,Wednesday,15,Part Three,BLUE HILL AVE,42.28282878,-71.0918249,"(42.28282878, -71.09182490)"
I192034125,3115,Investigate Person,INVESTIGATE PERSON,B3,424,5/8/19 15:57,2019,5,Wednesday,15,Part Three,MAMELON CIR,42.2705847,-71.08887247,"(42.27058470, -71.08887247)"
I192034117,619,Larceny,LARCENY ALL OTHERS,B3,565,5/8/19 16:50,2019,5,Wednesday,16,Part One,OSPREY WAY,42.2920332,-71.093993,"(42.29203320, -71.09399300)"
I192034182,3115,Investigate Person,INVESTIGATE PERSON,B3,434,5/8/19 18:16,2019,5,Wednesday,18,Part Three,EVANS ST,42.28252537,-71.07977256,"(42.28252537, -71.07977256)"
I192045194,3114,Investigate Property,INVESTIGATE PROPERTY,B3,458,5/8/19 18:46,2019,5,Wednesday,18,Part Three,COLUMBIA RD,42.30345537,-71.08340924,"(42.30345537, -71.08340924)"
I192034163,617,Larceny,LARCENY THEFT FROM BUILDING,B3,469,5/8/19 19:01,2019,5,Wednesday,19,Part One,WALK HILL ST,42.28082671,-71.09754718,"(42.28082671, -71.09754718)"
I192034183,301,Robbery,ROBBERY - STREET,B3,429,5/8/19 19:59,2019,5,Wednesday,19,Part One,WINSTON RD,42.28508809,-71.08789462,"(42.28508809, -71.08789462)"
I192034227,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,421,5/8/19 21:21,2019,5,Wednesday,21,Part Two,MORTON VILLAGE DR,42.28024352,-71.08481509,"(42.28024352, -71.08481509)"
I192036663,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,418,5/8/19 21:30,2019,5,Wednesday,21,Part Three,SELDEN ST,42.28089366,-71.08037468,"(42.28089366, -71.08037468)"
I192034210,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,B3,465,5/8/19 21:30,2019,5,Wednesday,21,Part Two,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482577, -71.09137369)"
I192034219,3018,Medical Assistance,SICK/INJURED/MEDICAL - POLICE,B3,465,5/8/19 21:54,2019,5,Wednesday,21,Part Three,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482577, -71.09137369)"
I192034230,3502,Missing Person Located,MISSING PERSON - LOCATED,B3,435,5/8/19 21:57,2019,5,Wednesday,21,Part Three,WHITMAN ST,42.28701738,-71.07706453,"(42.28701738, -71.07706453)"
I192034243,3115,Investigate Person,INVESTIGATE PERSON,B3,944,5/8/19 22:04,2019,5,Wednesday,22,Part Three,AMES ST,42.28956988,-71.08510501,"(42.28956988, -71.08510501)"
I192034234,3301,Verbal Disputes,VERBAL DISPUTE,B3,469,5/8/19 22:22,2019,5,Wednesday,22,Part Three,HIAWATHA RD,42.27683754,-71.0952644,"(42.27683754, -71.09526440)"
I192034235,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,B3,458,5/8/19 22:38,2019,5,Wednesday,22,Part Three,BLUE HILL AVE,42.30238881,-71.08539388,"(42.30238881, -71.08539388)"
I192034233,1001,Counterfeiting,FORGERY / COUNTERFEITING,B3,433,5/8/19 22:55,2019,5,Wednesday,22,Part Two,NELSON ST,42.28267661,-71.08283064,"(42.28267661, -71.08283064)"
I192035100,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,456,5/9/19 9:00,2019,5,Thursday,9,Part Three,ERIE ST,42.30187466,-71.08191458,"(42.30187466, -71.08191458)"
I192034355,3102,Other,INVESTIGATION FOR ANOTHER AGENCY,B3,417,5/9/19 10:16,2019,5,Thursday,10,Part Three,ARMANDINE ST,42.28431486,-71.07410838,"(42.28431486, -71.07410838)"
I192034351,3301,Verbal Disputes,VERBAL DISPUTE,B3,428,5/9/19 11:23,2019,5,Thursday,11,Part Three,ASTORIA ST,42.28020477,-71.0869124,"(42.28020477, -71.08691240)"
I192034386,3007,Medical Assistance,SUDDEN DEATH,B3,421,5/9/19 12:30,2019,5,Thursday,12,Part Three,MORTON VILLAGE DR,42.28024352,-71.08481509,"(42.28024352, -71.08481509)"
I192034723,2647,Other,THREATS TO DO BODILY HARM,B3,444,5/9/19 12:42,2019,5,Thursday,12,Part Two,GLENWAY ST,42.29693391,-71.08066576,"(42.29693391, -71.08066576)"
I192034383,3130,Search Warrants,SEARCH WARRANT,B3,565,5/9/19 12:52,2019,5,Thursday,12,Part Three,HARVARD ST,42.29235997,-71.09002193,"(42.29235997, -71.09002193)"
I192034382,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,B3,464,5/9/19 13:10,2019,5,Thursday,13,Part Two,BLUE HILL AVE,42.28923915,-71.0899434,"(42.28923915, -71.08994340)"
I192034382,1501,Firearm Violations,"WEAPON - FIREARM - CARRYING / POSSESSING, ETC",B3,464,5/9/19 13:10,2019,5,Thursday,13,Part Two,BLUE HILL AVE,42.28923915,-71.0899434,"(42.28923915, -71.08994340)"
I192034448,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,439,5/9/19 15:23,2019,5,Thursday,15,Part Three,STRATTON ST,42.28933096,-71.08351742,"(42.28933096, -71.08351742)"
I192034479,613,Larceny,LARCENY SHOPLIFTING,B3,406,5/9/19 16:00,2019,5,Thursday,16,Part One,RIVER ST,42.27130225,-71.07442362,"(42.27130225, -71.07442362)"
I192034515,3115,Investigate Person,INVESTIGATE PERSON,B3,448,5/9/19 17:30,2019,5,Thursday,17,Part Three,WHEATLAND AVE,42.2925454,-71.07772269,"(42.29254540, -71.07772269)"
I192034729,2914,Violations,VAL - OPERATING W/O AUTHORIZATION LAWFUL,B3,450,5/9/19 18:00,2019,5,Thursday,18,Part Two,WHEATLAND AVE,42.29350272,-71.07344862,"(42.29350272, -71.07344862)"
I192034510,3115,Investigate Person,INVESTIGATE PERSON,B3,422,5/9/19 19:04,2019,5,Thursday,19,Part Three,RIVER ST,42.27133005,-71.08299865,"(42.27133005, -71.08299865)"
I192034528,3114,Investigate Property,INVESTIGATE PROPERTY,B3,455,5/9/19 19:04,2019,5,Thursday,19,Part Three,VASSAR ST,42.29986064,-71.07808336,"(42.29986064, -71.07808336)"
I192035464,2647,Other,THREATS TO DO BODILY HARM,B3,465,5/9/19 20:00,2019,5,Thursday,20,Part Two,WILCOCK ST,42.2868893,-71.09222991,"(42.28688930, -71.09222991)"
I192034556,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,465,5/9/19 21:12,2019,5,Thursday,21,Part Three,HAVELOCK ST,42.28631299,-71.09218412,"(42.28631299, -71.09218412)"
I192034544,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",B3,420,5/9/19 21:22,2019,5,Thursday,21,Part Two,STOW RD,42.27783658,-71.08320362,"(42.27783658, -71.08320362)"
I192034544,1844,Drug Violation,DRUGS - POSS CLASS C,B3,420,5/9/19 21:22,2019,5,Thursday,21,Part Two,STOW RD,42.27783658,-71.08320362,"(42.27783658, -71.08320362)"
I192034571,301,Robbery,ROBBERY - STREET,B3,432,5/9/19 22:37,2019,5,Thursday,22,Part One,WOODROW AVE,42.28712049,-71.08421139,"(42.28712049, -71.08421139)"
I192034571,3810,Motor Vehicle Accident Response,M/V ACCIDENT - INVOLVING Â BICYCLE - INJURY,B3,432,5/9/19 22:37,2019,5,Thursday,22,Part Three,WOODROW AVE,42.28712049,-71.08421139,"(42.28712049, -71.08421139)"
I192034589,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,437,5/9/19 23:14,2019,5,Thursday,23,Part Three,NORFOLK ST,42.28915232,-71.07346,"(42.28915232, -71.07346000)"
I192034986,3201,Property Lost,PROPERTY - LOST,B3,410,5/10/19 0:01,2019,5,Friday,0,Part Three,MORTON ST,42.27449532,-71.07132307,"(42.27449532, -71.07132307)"
I192034604,619,Larceny,LARCENY ALL OTHERS,B3,431,5/10/19 1:53,2019,5,Friday,1,Part One,IRMA ST,42.28766525,-71.08733059,"(42.28766525, -71.08733059)"
I192034615,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,428,5/10/19 4:06,2019,5,Friday,4,Part Three,NORFOLK ST,42.28092154,-71.08766264,"(42.28092154, -71.08766264)"
I192034621,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,427,5/10/19 4:33,2019,5,Friday,4,Part Two,NORFOLK ST,42.27630951,-71.09300257,"(42.27630951, -71.09300257)"
I192034632,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,B3,427,5/10/19 7:44,2019,5,Friday,7,Part Three,ASTORIA ST,42.27913841,-71.0879709,"(42.27913841, -71.08797090)"
I192034652,3410,Towed,TOWED MOTOR VEHICLE,B3,448,5/10/19 8:23,2019,5,Friday,8,Part Three,NORWELL ST,42.29351144,-71.07778767,"(42.29351144, -71.07778767)"
I192034652,2900,Other,VAL - VIOLATION OF AUTO LAW - OTHER,B3,448,5/10/19 8:23,2019,5,Friday,8,Part Two,NORWELL ST,42.29351144,-71.07778767,"(42.29351144, -71.07778767)"
I192034673,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,417,5/10/19 9:14,2019,5,Friday,9,Part Two,ROCKWELL ST,42.28339069,-71.07388628,"(42.28339069, -71.07388628)"
I192034681,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,434,5/10/19 9:58,2019,5,Friday,9,Part Three,EVANS ST,42.28264842,-71.07887885,"(42.28264842, -71.07887885)"
I192034686,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,441,5/10/19 10:27,2019,5,Friday,10,Part Three,KINGSDALE ST,42.29478707,-71.08206875,"(42.29478707, -71.08206875)"
I192034688,423,Aggravated Assault,ASSAULT - AGGRAVATED,B3,445,5/10/19 10:56,2019,5,Friday,10,Part One,GLENWAY ST,42.29693391,-71.08066576,"(42.29693391, -71.08066576)"
I192034700,3115,Investigate Person,INVESTIGATE PERSON,B3,427,5/10/19 11:23,2019,5,Friday,11,Part Three,NORFOLK ST,42.27630951,-71.09300257,"(42.27630951, -71.09300257)"
I192034701,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY Â DAMAGE,B3,468,5/10/19 11:23,2019,5,Friday,11,Part Three,HAZLETON ST,42.27882467,-71.09405158,"(42.27882467, -71.09405158)"
I192034719,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,427,5/10/19 12:02,2019,5,Friday,12,Part Three,ASTORIA ST,42.27913841,-71.0879709,"(42.27913841, -71.08797090)"
I192036042,2405,Disorderly Conduct,DISORDERLY CONDUCT,B3,435,5/10/19 12:17,2019,5,Friday,12,Part Two,PEACEVALE RD,42.28716674,-71.07633479,"(42.28716674, -71.07633479)"
I192034768,3503,Missing Person Located,MISSING PERSON - NOT REPORTED - LOCATED,B3,416,5/10/19 12:24,2019,5,Friday,12,Part Three,FAIRMOUNT ST,42.28104853,-71.0720644,"(42.28104853, -71.07206440)"
I192034751,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,B3,476,5/10/19 13:27,2019,5,Friday,13,Part Three,BLUE HILL AVE,42.26922278,-71.09384023,"(42.26922278, -71.09384023)"
I192034741,1402,Vandalism,VANDALISM,B3,465,5/10/19 13:37,2019,5,Friday,13,Part Two,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482577, -71.09137369)"
I192034776,3115,Investigate Person,INVESTIGATE PERSON,B3,430,5/10/19 15:58,2019,5,Friday,15,Part Three,BLUE HILL AVE,42.28689263,-71.09047753,"(42.28689263, -71.09047753)"
I192034852,3801,Motor Vehicle Accident Response,M/V ACCIDENT - OTHER,B3,475,5/10/19 16:00,2019,5,Friday,16,Part Three,CUMMINS HWY,42.27056677,-71.10100994,"(42.27056677, -71.10100994)"
I192034791,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,444,5/10/19 16:00,2019,5,Friday,16,Part Three,ABBOT ST,42.29766924,-71.08697895,"(42.29766924, -71.08697895)"
I192034815,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,439,5/10/19 18:15,2019,5,Friday,18,Part Three,WESTVIEW ST,42.2908759,-71.08274055,"(42.29087590, -71.08274055)"
I192034815,2900,Other,VAL - VIOLATION OF AUTO LAW - OTHER,B3,439,5/10/19 18:15,2019,5,Friday,18,Part Two,WESTVIEW ST,42.2908759,-71.08274055,"(42.29087590, -71.08274055)"
I192034819,3115,Investigate Person,INVESTIGATE PERSON,B3,427,5/10/19 18:22,2019,5,Friday,18,Part Three,NORFOLK ST,42.27630951,-71.09300257,"(42.27630951, -71.09300257)"
