INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
I152086705,1402,Vandalism,VANDALISM,B3,458,10/18/15 21:09,2015,10,Sunday,21,Part Two,ELLINGTON ST,42.3019742,-71.08383388,"(42.30197420, -71.08383388)"
I152086703,423,Aggravated Assault,ASSAULT - AGGRAVATED,B3,481,10/18/15 21:05,2015,10,Sunday,21,Part One,CUMMINS HWY,42.26857609,-71.09574826,"(42.26857609, -71.09574826)"
I152086698,3301,Verbal Disputes,VERBAL DISPUTE,B3,436,10/18/15 19:25,2015,10,Sunday,19,Part Three,EUCLID ST,42.28847731,-71.07193442,"(42.28847731, -71.07193442)"
I152086695,2102,Operating Under the Influence,OPERATING UNDER THE INFLUENCE DRUGS,B3,458,10/18/15 19:20,2015,10,Sunday,19,Part Two,OLD RD,42.30226502,-71.08494674,"(42.30226502, -71.08494674)"
I152086680,2907,Violations,VAL - OPERATING AFTER REV/SUSP.,B3,437,10/18/15 18:50,2015,10,Sunday,18,Part Two,MILTON AVE,42.28712554,-71.07885351,"(42.28712554, -71.07885351)"
I152086668,2647,Other,THREATS TO DO BODILY HARM,B3,434,10/18/15 18:29,2015,10,Sunday,18,Part Two,STANTON ST,42.28411373,-71.07938717,"(42.28411373, -71.07938717)"
I152086838,617,Larceny,LARCENY THEFT FROM BUILDING,B3,426,10/18/15 16:00,2015,10,Sunday,16,Part One,RIVER ST,42.26871441,-71.09221139,"(42.26871441, -71.09221139)"
I152086620,1402,Vandalism,VANDALISM,B3,467,10/18/15 14:50,2015,10,Sunday,14,Part Two,WESTMORE RD,42.28277812,-71.09806504,"(42.28277812, -71.09806504)"
I152086610,2900,Other,VAL - VIOLATION OF AUTO LAW - OTHER,B3,459,10/18/15 14:02,2015,10,Sunday,14,Part Two,SEAVER ST,42.30302875,-71.0807146,"(42.30302875, -71.08071460)"
I152086533,3112,Landlord/Tenant Disputes,LANDLORD - TENANT SERVICE,B3,415,10/18/15 9:00,2015,10,Sunday,9,Part Three,CODMAN ST,42.27832727,-71.07354298,"(42.27832727, -71.07354298)"
I152086521,1402,Vandalism,VANDALISM,B3,441,10/18/15 5:50,2015,10,Sunday,5,Part Two,HARVARD ST,42.29600751,-71.08387509,"(42.29600751, -71.08387509)"
I152086513,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,420,10/18/15 4:32,2015,10,Sunday,4,Part Three,DOONE AVE,42.27807456,-71.08254983,"(42.27807456, -71.08254983)"
I152086515,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY Â DAMAGE,B3,565,10/18/15 3:47,2015,10,Sunday,3,Part Three,COURTLAND RD,42.28608014,-71.09605395,"(42.28608014, -71.09605395)"
I152086509,1402,Vandalism,VANDALISM,B3,467,10/18/15 2:26,2015,10,Sunday,2,Part Two,WESTMORE RD,42.28353324,-71.09735177,"(42.28353324, -71.09735177)"
I152086517,1402,Vandalism,VANDALISM,B3,427,10/18/15 2:00,2015,10,Sunday,2,Part Two,NORFOLK ST,42.27759869,-71.09136804,"(42.27759869, -71.09136804)"
I152086630,3501,Missing Person Reported,MISSING PERSON,B3,446,10/17/15 18:30,2015,10,Saturday,18,Part Three,ATHELWOLD ST,42.29603943,-71.07717023,"(42.29603943, -71.07717023)"
I152086846,3201,Property Lost,PROPERTY - LOST,B3,476,10/17/15 18:00,2015,10,Saturday,18,Part Three,BLUE HILL AVE,42.26922278,-71.09384023,"(42.26922278, -71.09384023)"
I152086397,1402,Vandalism,VANDALISM,B3,446,10/17/15 17:49,2015,10,Saturday,17,Part Two,ATHELWOLD ST,42.29603943,-71.07717023,"(42.29603943, -71.07717023)"
I152086368,3004,Medical Assistance,INJURY BICYCLE NO M/V INVOLVED,B3,429,10/17/15 15:53,2015,10,Saturday,15,Part Three,MIDDLETON ST,42.28230071,-71.0862015,"(42.28230071, -71.08620150)"
I152086369,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,447,10/17/15 15:24,2015,10,Saturday,15,Part Two,PARK ST,42.29450457,-71.07767625,"(42.29450457, -71.07767625)"
I152086366,3115,Investigate Person,INVESTIGATE PERSON,B3,431,10/17/15 15:17,2015,10,Saturday,15,Part Three,ARBUTUS ST,42.28757318,-71.08872923,"(42.28757318, -71.08872923)"
I152086332,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY Â DAMAGE,B3,466,10/17/15 13:27,2015,10,Saturday,13,Part Three,BLUE HILL AVE,42.28389647,-71.09168024,"(42.28389647, -71.09168024)"
I152086319,619,Larceny,LARCENY ALL OTHERS,B3,467,10/17/15 13:12,2015,10,Saturday,13,Part One,HARVARD ST,42.28341302,-71.09857926,"(42.28341302, -71.09857926)"
I152086311,3207,Property Found,PROPERTY - FOUND,B3,465,10/17/15 12:33,2015,10,Saturday,12,Part Three,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482577, -71.09137369)"
I152086294,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,438,10/17/15 10:56,2015,10,Saturday,10,Part Two,TALBOT AVE,42.29196961,-71.07795509,"(42.29196961, -71.07795509)"
I152086276,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY Â DAMAGE,B3,474,10/17/15 9:48,2015,10,Saturday,9,Part Three,ITASCA ST,42.27246009,-71.10352421,"(42.27246009, -71.10352421)"
I152095371,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,B3,418,10/17/15 8:00,2015,10,Saturday,8,Part One,MAXWELL ST,42.28220579,-71.07791871,"(42.28220579, -71.07791871)"
I152095371,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,B3,418,10/17/15 8:00,2015,10,Saturday,8,Part One,MAXWELL ST,42.28220579,-71.07791871,"(42.28220579, -71.07791871)"
I152086243,2900,Other,VAL - VIOLATION OF AUTO LAW - OTHER,B3,442,10/17/15 3:05,2015,10,Saturday,3,Part Two,BERNARD ST,42.29243585,-71.07950617,"(42.29243585, -71.07950617)"
I152086243,2907,Violations,VAL - OPERATING AFTER REV/SUSP.,B3,442,10/17/15 3:05,2015,10,Saturday,3,Part Two,BERNARD ST,42.29243585,-71.07950617,"(42.29243585, -71.07950617)"
I152086240,735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),B3,432,10/17/15 2:51,2015,10,Saturday,2,Other,NORFOLK ST,42.28264955,-71.08534279,"(42.28264955, -71.08534279)"
I152086786,727,Auto Theft,AUTO THEFT - LEASED/RENTED VEHICLE,B3,420,10/17/15 2:00,2015,10,Saturday,2,Part One,LORNA RD,42.27974378,-71.08248818,"(42.27974378, -71.08248818)"
I152086222,2906,Violations,VAL - OPERATING UNREG/UNINS Â CAR,B3,448,10/17/15 1:34,2015,10,Saturday,1,Part Two,NORWELL ST,42.29260123,-71.07746346,"(42.29260123, -71.07746346)"
I152086211,1501,Firearm Violations,"WEAPON - FIREARM - CARRYING / POSSESSING, ETC",B3,944,10/17/15 0:23,2015,10,Saturday,0,Part Two,AMES ST,42.28956988,-71.08510501,"(42.28956988, -71.08510501)"
I152086211,1503,Firearm Violations,"WEAPON - OTHER - CARRYING / POSSESSING, ETC",B3,944,10/17/15 0:23,2015,10,Saturday,0,Part Two,AMES ST,42.28956988,-71.08510501,"(42.28956988, -71.08510501)"
I152086206,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,441,10/17/15 0:10,2015,10,Saturday,0,Part Two,TALBOT AVE,42.29389648,-71.08451577,"(42.29389648, -71.08451577)"
I152086206,2403,Disorderly Conduct,DISTURBING THE PEACE,B3,441,10/17/15 0:10,2015,10,Saturday,0,Part Two,TALBOT AVE,42.29389648,-71.08451577,"(42.29389648, -71.08451577)"
I152086206,2610,Other,TRESPASSING,B3,441,10/17/15 0:10,2015,10,Saturday,0,Part Two,TALBOT AVE,42.29389648,-71.08451577,"(42.29389648, -71.08451577)"
I152086194,2907,Violations,VAL - OPERATING AFTER REV/SUSP.,B3,459,10/16/15 22:41,2015,10,Friday,22,Part Two,ERIE ST,42.30259741,-71.08008837,"(42.30259741, -71.08008837)"
I152086194,1503,Firearm Violations,"WEAPON - OTHER - CARRYING / POSSESSING, ETC",B3,459,10/16/15 22:41,2015,10,Friday,22,Part Two,ERIE ST,42.30259741,-71.08008837,"(42.30259741, -71.08008837)"
I152086185,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,430,10/16/15 22:09,2015,10,Friday,22,Part Two,BLUE HILL AVE,42.28489215,-71.09111291,"(42.28489215, -71.09111291)"
I152086179,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",B3,432,10/16/15 21:54,2015,10,Friday,21,Part Two,CALLENDER ST,42.28814156,-71.08408347,"(42.28814156, -71.08408347)"
I152086184,3115,Investigate Person,INVESTIGATE PERSON,B3,421,10/16/15 21:45,2015,10,Friday,21,Part Three,DELHI ST,42.27436376,-71.09136935,"(42.27436376, -71.09136935)"
I152086133,2623,Other,OBSCENE MATERIALS - PORNOGRAPHY,B3,435,10/16/15 19:30,2015,10,Friday,19,Part Two,PEACEVALE RD,42.28716674,-71.07633479,"(42.28716674, -71.07633479)"
I152086152,3503,Missing Person Located,MISSING PERSON - NOT REPORTED - LOCATED,B3,455,10/16/15 19:03,2015,10,Friday,19,Part Three,NORWELL ST,42.30132851,-71.07870873,"(42.30132851, -71.07870873)"
I152086097,1849,Drug Violation,"DRUGS - POSS CLASS B - COCAINE, ETC.",B3,444,10/16/15 17:45,2015,10,Friday,17,Part Two,BRADSHAW ST,42.29880559,-71.08231266,"(42.29880559, -71.08231266)"
I152086095,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,B3,465,10/16/15 17:39,2015,10,Friday,17,Part Two,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482577, -71.09137369)"
I152086775,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,473,10/16/15 16:20,2015,10,Friday,16,Part Two,HEBRON ST,42.27554043,-71.10480965,"(42.27554043, -71.10480965)"
I152086149,3207,Property Found,PROPERTY - FOUND,B3,465,10/16/15 16:00,2015,10,Friday,16,Part Three,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482577, -71.09137369)"
I152086134,3207,Property Found,PROPERTY - FOUND,B3,465,10/16/15 16:00,2015,10,Friday,16,Part Three,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482577, -71.09137369)"
I152086106,3207,Property Found,PROPERTY - FOUND,B3,465,10/16/15 16:00,2015,10,Friday,16,Part Three,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482577, -71.09137369)"
I152086024,1402,Vandalism,VANDALISM,B3,470,10/16/15 14:04,2015,10,Friday,14,Part Two,ORLANDO ST,42.27425136,-71.09938919,"(42.27425136, -71.09938919)"
I152086030,619,Larceny,LARCENY ALL OTHERS,B3,444,10/16/15 14:00,2015,10,Friday,14,Part One,ABBOT ST,42.29686162,-71.08584183,"(42.29686162, -71.08584183)"
I152086014,3410,Towed,TOWED MOTOR VEHICLE,B3,943,10/16/15 13:01,2015,10,Friday,13,Part Three,STANDARD ST,42.27555066,-71.08048313,"(42.27555066, -71.08048313)"
I152086068,2647,Other,THREATS TO DO BODILY HARM,B3,457,10/16/15 12:00,2015,10,Friday,12,Part Two,DRUMMOND ST,42.30066767,-71.08422846,"(42.30066767, -71.08422846)"
I152085975,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,B3,434,10/16/15 11:51,2015,10,Friday,11,Part One,NORFOLK ST,42.28520997,-71.08057548,"(42.28520997, -71.08057548)"
I152085975,619,Larceny,LARCENY ALL OTHERS,B3,434,10/16/15 11:51,2015,10,Friday,11,Part One,NORFOLK ST,42.28520997,-71.08057548,"(42.28520997, -71.08057548)"
I152085965,2604,Other,EXTORTION OR BLACKMAIL,B3,476,10/16/15 10:16,2015,10,Friday,10,Part Two,BLUE HILL AVE,42.26994732,-71.09380308,"(42.26994732, -71.09380308)"
I152085950,3115,Investigate Person,INVESTIGATE PERSON,B3,468,10/16/15 9:07,2015,10,Friday,9,Part Three,HAZLETON ST,42.27997063,-71.09553354,"(42.27997063, -71.09553354)"
I152085950,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,468,10/16/15 9:07,2015,10,Friday,9,Part Two,HAZLETON ST,42.27997063,-71.09553354,"(42.27997063, -71.09553354)"
I152085934,3125,Warrant Arrests,WARRANT ARREST,B3,428,10/16/15 8:00,2015,10,Friday,8,Part Three,LESTON ST,42.28349153,-71.08991288,"(42.28349153, -71.08991288)"
I152085922,727,Auto Theft,AUTO THEFT - LEASED/RENTED VEHICLE,B3,444,10/16/15 5:11,2015,10,Friday,5,Part One,ESMOND ST,42.29691612,-71.08363894,"(42.29691612, -71.08363894)"
I152085911,2900,Other,VAL - VIOLATION OF AUTO LAW - OTHER,B3,463,10/16/15 2:25,2015,10,Friday,2,Part Two,AMERICAN LEGION HWY,42.29775046,-71.08858264,"(42.29775046, -71.08858264)"
I152085911,2907,Violations,VAL - OPERATING AFTER REV/SUSP.,B3,463,10/16/15 2:25,2015,10,Friday,2,Part Two,AMERICAN LEGION HWY,42.29775046,-71.08858264,"(42.29775046, -71.08858264)"
I152085891,1402,Vandalism,VANDALISM,B3,466,10/15/15 23:18,2015,10,Thursday,23,Part Two,BLUE HILL AVE,42.28389647,-71.09168024,"(42.28389647, -71.09168024)"
I152085870,1501,Firearm Violations,"WEAPON - FIREARM - CARRYING / POSSESSING, ETC",B3,408,10/15/15 22:30,2015,10,Thursday,22,Part Two,CEDAR ST,42.27237694,-71.07524224,"(42.27237694, -71.07524224)"
I152085860,423,Aggravated Assault,ASSAULT - AGGRAVATED,B3,465,10/15/15 22:06,2015,10,Thursday,22,Part One,HAVELOCK ST,42.28631299,-71.09218412,"(42.28631299, -71.09218412)"
I152086096,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,944,10/15/15 22:00,2015,10,Thursday,22,Part Three,AMES ST,42.28956988,-71.08510501,"(42.28956988, -71.08510501)"
I152085868,2900,Other,VAL - VIOLATION OF AUTO LAW - OTHER,B3,565,10/15/15 20:13,2015,10,Thursday,20,Part Two,AMERICAN LEGION HWY,42.29297428,-71.09455674,"(42.29297428, -71.09455674)"
I152085827,2629,Harassment,HARASSMENT,B3,465,10/15/15 20:05,2015,10,Thursday,20,Part Two,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482577, -71.09137369)"
I152085826,3114,Investigate Property,INVESTIGATE PROPERTY,B3,429,10/15/15 19:40,2015,10,Thursday,19,Part Three,MORTON ST,42.28277509,-71.08877688,"(42.28277509, -71.08877688)"
I152085838,3501,Missing Person Reported,MISSING PERSON,B3,457,10/15/15 19:15,2015,10,Thursday,19,Part Three,MCLELLAN ST,42.2994619,-71.08360148,"(42.29946190, -71.08360148)"
I152085838,3502,Missing Person Located,MISSING PERSON - LOCATED,B3,457,10/15/15 19:15,2015,10,Thursday,19,Part Three,MCLELLAN ST,42.2994619,-71.08360148,"(42.29946190, -71.08360148)"
I152085809,1810,Drug Violation,DRUGS - SALE / MANUFACTURING,B3,466,10/15/15 19:01,2015,10,Thursday,19,Part Two,WELLINGTON HILL ST,42.28485608,-71.0936575,"(42.28485608, -71.09365750)"
I152085825,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,427,10/15/15 18:39,2015,10,Thursday,18,Part Three,NORFOLK ST,42.2766839,-71.09240248,"(42.27668390, -71.09240248)"
I152085820,3301,Verbal Disputes,VERBAL DISPUTE,B3,431,10/15/15 18:11,2015,10,Thursday,18,Part Three,ARBUTUS ST,42.28757318,-71.08872923,"(42.28757318, -71.08872923)"
I152095788,727,Auto Theft,AUTO THEFT - LEASED/RENTED VEHICLE,B3,428,10/15/15 18:00,2015,10,Thursday,18,Part One,MORTON ST,42.28127425,-71.08654557,"(42.28127425, -71.08654557)"
I152085763,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,465,10/15/15 16:43,2015,10,Thursday,16,Part Two,BAIRD ST,42.28574986,-71.09215334,"(42.28574986, -71.09215334)"
I152085753,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,B3,430,10/15/15 16:23,2015,10,Thursday,16,Part One,FRONTENAC ST,42.28471119,-71.09065554,"(42.28471119, -71.09065554)"
I152085751,423,Aggravated Assault,ASSAULT - AGGRAVATED,B3,469,10/15/15 15:20,2015,10,Thursday,15,Part One,WALK HILL ST,42.27991636,-71.09674377,"(42.27991636, -71.09674377)"
I152085701,3007,Medical Assistance,SUDDEN DEATH,B3,448,10/15/15 12:53,2015,10,Thursday,12,Part Three,WHITFIELD ST,42.29437089,-71.07545579,"(42.29437089, -71.07545579)"
I152085693,1402,Vandalism,VANDALISM,B3,413,10/15/15 12:41,2015,10,Thursday,12,Part Two,DRUID ST,42.27727828,-71.07535782,"(42.27727828, -71.07535782)"
I152085715,3115,Investigate Person,INVESTIGATE PERSON,B3,456,10/15/15 12:34,2015,10,Thursday,12,Part Three,ELLINGTON ST,42.30154555,-71.08118184,"(42.30154555, -71.08118184)"
I152085688,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,435,10/15/15 12:12,2015,10,Thursday,12,Part Three,NORFOLK ST,42.2874272,-71.07853773,"(42.28742720, -71.07853773)"
I152085679,2004,Offenses Against Child / Family,CHILD ABANDONMENT (NO ASSAULT),B3,463,10/15/15 10:59,2015,10,Thursday,10,Part Two,LORNE ST,42.29352763,-71.09037783,"(42.29352763, -71.09037783)"
I152085662,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,B3,468,10/15/15 10:43,2015,10,Thursday,10,Part One,HAZLETON ST,42.28152567,-71.09700335,"(42.28152567, -71.09700335)"
I152090957,2628,Phone Call Complaints,OBSCENE PHONE CALLS,B3,417,10/15/15 9:41,2015,10,Thursday,9,Part Two,STOCKTON ST,42.28265604,-71.07374541,"(42.28265604, -71.07374541)"
I152085648,613,Larceny,LARCENY SHOPLIFTING,B3,439,10/15/15 9:25,2015,10,Thursday,9,Part One,BLUE HILL AVE,42.29056142,-71.08926028,"(42.29056142, -71.08926028)"
I152085644,3112,Landlord/Tenant Disputes,LANDLORD - TENANT SERVICE,B3,457,10/15/15 9:01,2015,10,Thursday,9,Part Three,FOWLER ST,42.30006755,-71.0833691,"(42.30006755, -71.08336910)"
I162022360,2629,Harassment,HARASSMENT,B3,417,10/15/15 9:00,2015,10,Thursday,9,Part Two,ROCKWELL ST,42.28339069,-71.07388628,"(42.28339069, -71.07388628)"
I152085622,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,458,10/15/15 0:37,2015,10,Thursday,0,Part Two,BLUE HILL AVE,42.30316091,-71.08515552,"(42.30316091, -71.08515552)"
I152085600,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,B3,444,10/14/15 22:03,2015,10,Wednesday,22,Part Three,AMERICAN LEGION HWY,42.29817919,-71.08692159,"(42.29817919, -71.08692159)"
I152085591,2907,Violations,VAL - OPERATING AFTER REV/SUSP.,B3,437,10/14/15 21:32,2015,10,Wednesday,21,Part Two,MILTON AVE,42.28712554,-71.07885351,"(42.28712554, -71.07885351)"
I152085591,2906,Violations,VAL - OPERATING UNREG/UNINS Â CAR,B3,437,10/14/15 21:32,2015,10,Wednesday,21,Part Two,MILTON AVE,42.28712554,-71.07885351,"(42.28712554, -71.07885351)"
I152085589,3301,Verbal Disputes,VERBAL DISPUTE,B3,419,10/14/15 21:03,2015,10,Wednesday,21,Part Three,FULLER ST,42.28009279,-71.0800541,"(42.28009279, -71.08005410)"
I152085572,3820,Motor Vehicle Accident Response,M/V ACCIDENT INVOLVING PEDESTRIAN - INJURY,B3,406,10/14/15 20:18,2015,10,Wednesday,20,Part Three,DR. MARY MOORE BEATTY CIR,42.27163033,-71.07889307,"(42.27163033, -71.07889307)"
I152085570,619,Larceny,LARCENY ALL OTHERS,B3,435,10/14/15 20:15,2015,10,Wednesday,20,Part One,WHITMAN ST,42.28701738,-71.07706453,"(42.28701738, -71.07706453)"
I152085570,301,Robbery,ROBBERY - STREET,B3,435,10/14/15 20:15,2015,10,Wednesday,20,Part One,WHITMAN ST,42.28701738,-71.07706453,"(42.28701738, -71.07706453)"
I152085527,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,B3,465,10/14/15 18:55,2015,10,Wednesday,18,Part Two,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482577, -71.09137369)"
I152085532,2647,Other,THREATS TO DO BODILY HARM,B3,429,10/14/15 18:17,2015,10,Wednesday,18,Part Two,LUCERNE ST,42.28472672,-71.08921973,"(42.28472672, -71.08921973)"
I152099918,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,B3,476,10/14/15 17:54,2015,10,Wednesday,17,Part Two,BLUE HILL AVE,42.26922278,-71.09384023,"(42.26922278, -71.09384023)"
I152087195,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,442,10/14/15 17:00,2015,10,Wednesday,17,Part Three,WESTCOTT ST,42.29321805,-71.07886455,"(42.29321805, -71.07886455)"
I152085482,2623,Other,OBSCENE MATERIALS - PORNOGRAPHY,B3,438,10/14/15 16:30,2015,10,Wednesday,16,Part Two,COLONIAL AVE,42.29083232,-71.07518493,"(42.29083232, -71.07518493)"
I152085483,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",B3,442,10/14/15 16:10,2015,10,Wednesday,16,Part Two,BERNARD ST,42.29379747,-71.08002891,"(42.29379747, -71.08002891)"
I152085488,1845,Drug Violation,DRUGS - POSS CLASS D,B3,441,10/14/15 16:00,2015,10,Wednesday,16,Part Two,NIGHTINGALE ST,42.29512232,-71.0840215,"(42.29512232, -71.08402150)"
I152085488,1810,Drug Violation,DRUGS - SALE / MANUFACTURING,B3,441,10/14/15 16:00,2015,10,Wednesday,16,Part Two,NIGHTINGALE ST,42.29512232,-71.0840215,"(42.29512232, -71.08402150)"
I152085471,724,Auto Theft,AUTO THEFT,B3,439,10/14/15 15:15,2015,10,Wednesday,15,Part One,STRATTON ST,42.28933096,-71.08351742,"(42.28933096, -71.08351742)"
I152085439,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY Â DAMAGE,B3,427,10/14/15 14:23,2015,10,Wednesday,14,Part Three,FESSENDEN ST,42.27781081,-71.0910429,"(42.27781081, -71.09104290)"
I152085394,617,Larceny,LARCENY THEFT FROM BUILDING,B3,418,10/14/15 12:11,2015,10,Wednesday,12,Part One,MAXWELL ST,42.28161533,-71.08086179,"(42.28161533, -71.08086179)"
I152085354,1402,Vandalism,VANDALISM,B3,433,10/14/15 9:58,2015,10,Wednesday,9,Part Two,CROWELL ST,42.28297379,-71.08194011,"(42.28297379, -71.08194011)"
I152085404,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,B3,458,10/14/15 9:15,2015,10,Wednesday,9,Part One,COLUMBIA RD,42.30340413,-71.08384306,"(42.30340413, -71.08384306)"
I152085303,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,429,10/14/15 2:00,2015,10,Wednesday,2,Part Two,MOUNTAIN AVE,42.28399453,-71.08524298,"(42.28399453, -71.08524298)"
I152085294,2900,Other,VAL - VIOLATION OF AUTO LAW - OTHER,B3,437,10/14/15 0:35,2015,10,Wednesday,0,Part Two,NORFOLK ST,42.28996858,-71.0723254,"(42.28996858, -71.07232540)"
I152088167,619,Larceny,LARCENY ALL OTHERS,B3,463,10/14/15 0:01,2015,10,Wednesday,0,Part One,WILBERT RD,42.29406247,-71.09004553,"(42.29406247, -71.09004553)"
I152085283,540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,B3,421,10/14/15 0:01,2015,10,Wednesday,0,Part One,MORTON ST,42.2806123,-71.08350146,"(42.28061230, -71.08350146)"
I152085283,3125,Warrant Arrests,WARRANT ARREST,B3,421,10/14/15 0:01,2015,10,Wednesday,0,Part Three,MORTON ST,42.2806123,-71.08350146,"(42.28061230, -71.08350146)"
I152085285,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,419,10/13/15 23:11,2015,10,Tuesday,23,Part Three,FAIRMOUNT ST,42.27997886,-71.07684218,"(42.27997886, -71.07684218)"
I152085269,3501,Missing Person Reported,MISSING PERSON,B3,446,10/13/15 22:45,2015,10,Tuesday,22,Part Three,ATHELWOLD ST,42.29603943,-71.07717023,"(42.29603943, -71.07717023)"
I152085269,3502,Missing Person Located,MISSING PERSON - LOCATED,B3,446,10/13/15 22:45,2015,10,Tuesday,22,Part Three,ATHELWOLD ST,42.29603943,-71.07717023,"(42.29603943, -71.07717023)"
I152085267,3201,Property Lost,PROPERTY - LOST,B3,472,10/13/15 22:26,2015,10,Tuesday,22,Part Three,BLUE HILL AVE,42.27386225,-71.09369539,"(42.27386225, -71.09369539)"
I152085257,2647,Other,THREATS TO DO BODILY HARM,B3,456,10/13/15 21:24,2015,10,Tuesday,21,Part Two,FOWLER ST,42.30085931,-71.08128808,"(42.30085931, -71.08128808)"
I152085246,3201,Property Lost,PROPERTY - LOST,B3,469,10/13/15 20:44,2015,10,Tuesday,20,Part Three,TENNIS RD,42.27615691,-71.09550303,"(42.27615691, -71.09550303)"
I152085227,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,B3,465,10/13/15 19:29,2015,10,Tuesday,19,Part Two,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482577, -71.09137369)"
I152084995,301,Robbery,ROBBERY - STREET,B3,434,10/13/15 19:15,2015,10,Tuesday,19,Part One,CAPEN ST,42.28387658,-71.08099354,"(42.28387658, -71.08099354)"
I152084995,3125,Warrant Arrests,WARRANT ARREST,B3,434,10/13/15 19:15,2015,10,Tuesday,19,Part Three,CAPEN ST,42.28387658,-71.08099354,"(42.28387658, -71.08099354)"
I152084995,3130,Search Warrants,SEARCH WARRANT,B3,434,10/13/15 19:15,2015,10,Tuesday,19,Part Three,CAPEN ST,42.28387658,-71.08099354,"(42.28387658, -71.08099354)"
I152085247,3301,Verbal Disputes,VERBAL DISPUTE,B3,472,10/13/15 18:59,2015,10,Tuesday,18,Part Three,ALMONT ST,42.2752767,-71.09554245,"(42.27527670, -71.09554245)"
I152085208,1402,Vandalism,VANDALISM,B3,444,10/13/15 18:24,2015,10,Tuesday,18,Part Two,ESMOND ST,42.29953521,-71.08647781,"(42.29953521, -71.08647781)"
I152085187,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,439,10/13/15 17:14,2015,10,Tuesday,17,Part Three,STRATTON ST,42.28928493,-71.08667781,"(42.28928493, -71.08667781)"
I152085192,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,466,10/13/15 16:30,2015,10,Tuesday,16,Part Three,GREENDALE RD,42.28553375,-71.09422962,"(42.28553375, -71.09422962)"
I152085125,3201,Property Lost,PROPERTY - LOST,B3,428,10/13/15 14:34,2015,10,Tuesday,14,Part Three,BLUE HILL AVE,42.28282878,-71.0918249,"(42.28282878, -71.09182490)"
I152085098,3018,Medical Assistance,SICK/INJURED/MEDICAL - POLICE,B3,465,10/13/15 13:56,2015,10,Tuesday,13,Part Three,JOHNSTON RD,42.28750526,-71.09212143,"(42.28750526, -71.09212143)"
