INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
I172057393,3301,Verbal Disputes,VERBAL DISPUTE,B3,463,7/15/17 20:46,2017,7,Saturday,20,Part Three,AMERICAN LEGION HWY,42.29794983,-71.08774413,"(42.29794983, -71.08774413)"
I172057365,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY Â DAMAGE,B3,439,7/15/17 19:32,2017,7,Saturday,19,Part Three,WESTVIEW ST,42.2908759,-71.08274055,"(42.29087590, -71.08274055)"
I172057338,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,429,7/15/17 16:17,2017,7,Saturday,16,Part Three,MORTON ST,42.28240525,-71.08822727,"(42.28240525, -71.08822727)"
I172057307,3115,Investigate Person,INVESTIGATE PERSON,B3,465,7/15/17 15:53,2017,7,Saturday,15,Part Three,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482577, -71.09137369)"
I172057328,3112,Landlord/Tenant Disputes,LANDLORD - TENANT SERVICE,B3,425,7/15/17 15:51,2017,7,Saturday,15,Part Three,FREMONT ST,42.27094651,-71.09193626,"(42.27094651, -71.09193626)"
I172057950,617,Larceny,LARCENY THEFT FROM BUILDING,B3,448,7/15/17 15:00,2017,7,Saturday,15,Part One,NORWELL ST,42.29351144,-71.07778767,"(42.29351144, -71.07778767)"
I172057344,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,435,7/15/17 14:50,2017,7,Saturday,14,Part Three,WENTWORTH ST,42.28664406,-71.07500645,"(42.28664406, -71.07500645)"
I172057293,423,Aggravated Assault,ASSAULT - AGGRAVATED,B3,426,7/15/17 13:57,2017,7,Saturday,13,Part One,RIVER ST,42.26956689,-71.09075049,"(42.26956689, -71.09075049)"
I172057280,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,439,7/15/17 13:25,2017,7,Saturday,13,Part Three,BLUE HILL AVE,42.28987906,-71.08948844,"(42.28987906, -71.08948844)"
I172057267,3301,Verbal Disputes,VERBAL DISPUTE,B3,416,7/15/17 12:18,2017,7,Saturday,12,Part Three,FAIRMOUNT ST,42.28104853,-71.0720644,"(42.28104853, -71.07206440)"
I172057252,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,432,7/15/17 11:49,2017,7,Saturday,11,Part Three,WOLLASTON TER,42.28687348,-71.0831092,"(42.28687348, -71.08310920)"
I172061460,2647,Other,THREATS TO DO BODILY HARM,B3,432,7/15/17 11:00,2017,7,Saturday,11,Part Two,JACOB ST,42.28541846,-71.08366378,"(42.28541846, -71.08366378)"
I172057249,3301,Verbal Disputes,VERBAL DISPUTE,B3,418,7/15/17 10:57,2017,7,Saturday,10,Part Three,CAPEN ST,42.28079417,-71.07882205,"(42.28079417, -71.07882205)"
I172057214,1402,Vandalism,VANDALISM,B3,427,7/15/17 9:15,2017,7,Saturday,9,Part Two,NORFOLK ST,42.27759869,-71.09136804,"(42.27759869, -71.09136804)"
I172057156,2906,Violations,VAL - OPERATING UNREG/UNINS Â CAR,B3,464,7/15/17 1:18,2017,7,Saturday,1,Part Two,BLUE HILL AVE,42.29171816,-71.08911807,"(42.29171816, -71.08911807)"
I172057152,3501,Missing Person Reported,MISSING PERSON,B3,429,7/15/17 1:10,2017,7,Saturday,1,Part Three,HARWOOD ST,42.2857651,-71.08763245,"(42.28576510, -71.08763245)"
I172057202,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,442,7/15/17 0:35,2017,7,Saturday,0,Part Three,BERNARD ST,42.29282591,-71.07966513,"(42.29282591, -71.07966513)"
I172057566,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,445,7/15/17 0:30,2017,7,Saturday,0,Part Two,GREENWOOD ST,42.29938391,-71.0798714,"(42.29938391, -71.07987140)"
I172057890,3501,Missing Person Reported,MISSING PERSON,B3,428,7/14/17 23:00,2017,7,Friday,23,Part Three,WOOLSON ST,42.2818866,-71.0908705,"(42.28188660, -71.09087050)"
I172057154,706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,B3,417,7/14/17 22:45,2017,7,Friday,22,Part One,FULLER ST,42.28154388,-71.07350542,"(42.28154388, -71.07350542)"
I172057137,3410,Towed,TOWED MOTOR VEHICLE,B3,408,7/14/17 22:45,2017,7,Friday,22,Part Three,RIVER ST,42.27129063,-71.07384127,"(42.27129063, -71.07384127)"
I172057122,311,Robbery,ROBBERY - COMMERCIAL,B3,436,7/14/17 21:48,2017,7,Friday,21,Part One,NORFOLK ST,42.28915232,-71.07346,"(42.28915232, -71.07346000)"
I172057220,1300,Recovered Stolen Property,STOLEN PROPERTY - BUYING / RECEIVING / POSSESSING,B3,456,7/14/17 21:30,2017,7,Friday,21,Part Two,GREENWOOD ST,42.30262129,-71.07918399,"(42.30262129, -71.07918399)"
I172057220,724,Auto Theft,AUTO THEFT,B3,456,7/14/17 21:30,2017,7,Friday,21,Part One,GREENWOOD ST,42.30262129,-71.07918399,"(42.30262129, -71.07918399)"
I172057109,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,418,7/14/17 21:11,2017,7,Friday,21,Part Three,SELDEN ST,42.28148631,-71.07756482,"(42.28148631, -71.07756482)"
I172057113,3301,Verbal Disputes,VERBAL DISPUTE,B3,416,7/14/17 21:05,2017,7,Friday,21,Part Three,FAIRMOUNT ST,42.28104853,-71.0720644,"(42.28104853, -71.07206440)"
I172058089,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,413,7/14/17 19:00,2017,7,Friday,19,Part One,GALLIVAN BLVD,42.27819847,-71.07522971,"(42.27819847, -71.07522971)"
I172059227,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,441,7/14/17 18:30,2017,7,Friday,18,Part Three,HARVARD ST,42.29620425,-71.08283767,"(42.29620425, -71.08283767)"
I172057046,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,476,7/14/17 18:05,2017,7,Friday,18,Part Two,BLUE HILL AVE,42.26817397,-71.09387677,"(42.26817397, -71.09387677)"
I172057049,3830,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PERSONAL INJURY,B3,437,7/14/17 17:39,2017,7,Friday,17,Part Three,NEW ENGLAND AVE,42.288705,-71.07810765,"(42.28870500, -71.07810765)"
I172057033,3410,Towed,TOWED MOTOR VEHICLE,B3,442,7/14/17 17:33,2017,7,Friday,17,Part Three,WESTCOTT ST,42.29321805,-71.07886455,"(42.29321805, -71.07886455)"
I172057033,3125,Warrant Arrests,WARRANT ARREST,B3,442,7/14/17 17:33,2017,7,Friday,17,Part Three,WESTCOTT ST,42.29321805,-71.07886455,"(42.29321805, -71.07886455)"
I172057033,1501,Firearm Violations,"WEAPON - FIREARM - CARRYING / POSSESSING, ETC",B3,442,7/14/17 17:33,2017,7,Friday,17,Part Two,WESTCOTT ST,42.29321805,-71.07886455,"(42.29321805, -71.07886455)"
I172057038,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,441,7/14/17 17:25,2017,7,Friday,17,Part Three,WALES ST,42.29552026,-71.08420476,"(42.29552026, -71.08420476)"
I172057027,3115,Investigate Person,INVESTIGATE PERSON,B3,465,7/14/17 17:00,2017,7,Friday,17,Part Three,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482577, -71.09137369)"
I172056997,2647,Other,THREATS TO DO BODILY HARM,B3,74,7/14/17 15:56,2017,7,Friday,15,Part Two,NEW CHARDON ST,42.3626075,-71.06132725,"(42.36260750, -71.06132725)"
I172056983,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,417,7/14/17 14:54,2017,7,Friday,14,Part Three,STOCKTON ST,42.28265604,-71.07374541,"(42.28265604, -71.07374541)"
I172056968,3106,Property Related Damage,PROPERTY - ACCIDENTAL DAMAGE,B3,448,7/14/17 14:51,2017,7,Friday,14,Part Three,WHEATLAND AVE,42.2925454,-71.07772269,"(42.29254540, -71.07772269)"
I172056954,311,Robbery,ROBBERY - COMMERCIAL,B3,444,7/14/17 13:28,2017,7,Friday,13,Part One,BLUE HILL AVE,42.2957638,-71.08756002,"(42.29576380, -71.08756002)"
I172064057,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,B3,446,7/14/17 12:00,2017,7,Friday,12,Part Two,SHAFTER ST,42.29895336,-71.0768587,"(42.29895336, -71.07685870)"
I172056928,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,464,7/14/17 11:43,2017,7,Friday,11,Part Three,HARVARD ST,42.29190075,-71.09029516,"(42.29190075, -71.09029516)"
I172056909,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,447,7/14/17 11:01,2017,7,Friday,11,Part One,MILLET ST,42.29528529,-71.07740522,"(42.29528529, -71.07740522)"
I172075322,2629,Harassment,HARASSMENT,B3,450,7/14/17 11:00,2017,7,Friday,11,Part Two,ASPINWALL RD,42.2915109,-71.07374301,"(42.29151090, -71.07374301)"
I172056895,1402,Vandalism,VANDALISM,B3,456,7/14/17 9:24,2017,7,Friday,9,Part Two,GREENWOOD ST,42.3008484,-71.07982055,"(42.30084840, -71.07982055)"
I172058904,3201,Property Lost,PROPERTY - LOST,B3,428,7/14/17 9:20,2017,7,Friday,9,Part Three,WILDWOOD ST,42.28236818,-71.08972869,"(42.28236818, -71.08972869)"
I172057077,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,943,7/14/17 8:00,2017,7,Friday,8,Part One,WOODBOLE AVE,42.27626552,-71.08265043,"(42.27626552, -71.08265043)"
I172056872,3410,Towed,TOWED MOTOR VEHICLE,B3,450,7/14/17 7:55,2017,7,Friday,7,Part Three,WHITFIELD ST,42.29276044,-71.07486603,"(42.29276044, -71.07486603)"
I172056882,1402,Vandalism,VANDALISM,B3,455,7/14/17 7:32,2017,7,Friday,7,Part Two,CARMEN ST,42.30028348,-71.07766845,"(42.30028348, -71.07766845)"
I172056873,3410,Towed,TOWED MOTOR VEHICLE,B3,437,7/14/17 7:22,2017,7,Friday,7,Part Three,ELMHURST ST,42.28904237,-71.0765702,"(42.28904237, -71.07657020)"
I172056874,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,434,7/14/17 7:22,2017,7,Friday,7,Part Three,DYER ST,42.28336878,-71.08038038,"(42.28336878, -71.08038038)"
I172056914,724,Auto Theft,AUTO THEFT,B3,441,7/14/17 4:00,2017,7,Friday,4,Part One,TALBOT AVE,42.29453954,-71.0866989,"(42.29453954, -71.08669890)"
I172056867,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,434,7/14/17 4:00,2017,7,Friday,4,Part Two,THETFORD AVE,42.28465991,-71.07839997,"(42.28465991, -71.07839997)"
I172056846,3301,Verbal Disputes,VERBAL DISPUTE,B3,427,7/14/17 2:33,2017,7,Friday,2,Part Three,BLUE HILL AVE,42.27891807,-71.0931412,"(42.27891807, -71.09314120)"
I172056853,3301,Verbal Disputes,VERBAL DISPUTE,B3,418,7/14/17 1:45,2017,7,Friday,1,Part Three,MAXWELL ST,42.28220579,-71.07791871,"(42.28220579, -71.07791871)"
I172056819,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,B3,428,7/13/17 23:14,2017,7,Thursday,23,Part One,BLUE HILL AVE,42.28282878,-71.0918249,"(42.28282878, -71.09182490)"
I172056821,3115,Investigate Person,INVESTIGATE PERSON,B3,423,7/13/17 23:02,2017,7,Thursday,23,Part Three,GLADESIDE AVE,42.27332398,-71.08687643,"(42.27332398, -71.08687643)"
I172056816,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,416,7/13/17 22:00,2017,7,Thursday,22,Part Three,FULLER ST,42.28154388,-71.07350542,"(42.28154388, -71.07350542)"
I172056794,1810,Drug Violation,DRUGS - SALE / MANUFACTURING,B3,574,7/13/17 21:04,2017,7,Thursday,21,Part Two,WASHINGTON ST,42.30971857,-71.10429432,"(42.30971857, -71.10429432)"
I172056811,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,465,7/13/17 20:26,2017,7,Thursday,20,Part One,BAIRD ST,42.28574986,-71.09215334,"(42.28574986, -71.09215334)"
I172056811,1501,Firearm Violations,"WEAPON - FIREARM - CARRYING / POSSESSING, ETC",B3,465,7/13/17 20:26,2017,7,Thursday,20,Part Two,BAIRD ST,42.28574986,-71.09215334,"(42.28574986, -71.09215334)"
I172056775,3301,Verbal Disputes,VERBAL DISPUTE,B3,439,7/13/17 19:18,2017,7,Thursday,19,Part Three,AMES ST,42.2900588,-71.08271513,"(42.29005880, -71.08271513)"
I172056793,3114,Investigate Property,INVESTIGATE PROPERTY,B3,574,7/13/17 16:00,2017,7,Thursday,16,Part Three,WASHINGTON ST,42.30971857,-71.10429432,"(42.30971857, -71.10429432)"
I172056690,1001,Counterfeiting,FORGERY / COUNTERFEITING,B3,430,7/13/17 15:37,2017,7,Thursday,15,Part Two,BLUE HILL AVE,42.28451318,-71.09125682,"(42.28451318, -71.09125682)"
I172056683,3114,Investigate Property,INVESTIGATE PROPERTY,B3,444,7/13/17 15:12,2017,7,Thursday,15,Part Three,WALES ST,42.29752097,-71.08502291,"(42.29752097, -71.08502291)"
I172056731,3410,Towed,TOWED MOTOR VEHICLE,B3,425,7/13/17 14:15,2017,7,Thursday,14,Part Three,FREMONT ST,42.27152449,-71.09295148,"(42.27152449, -71.09295148)"
I172056649,3301,Verbal Disputes,VERBAL DISPUTE,B3,410,7/13/17 13:06,2017,7,Thursday,13,Part Three,MORTON ST,42.27608818,-71.07445443,"(42.27608818, -71.07445443)"
I172056653,615,Larceny From Motor Vehicle,LARCENY THEFT OF MV PARTS & ACCESSORIES,B3,417,7/13/17 12:11,2017,7,Thursday,12,Part One,ARMANDINE ST,42.28431486,-71.07410838,"(42.28431486, -71.07410838)"
I172056664,3115,Investigate Person,INVESTIGATE PERSON,B3,470,7/13/17 11:37,2017,7,Thursday,11,Part Three,ORLANDO ST,42.27544327,-71.09817294,"(42.27544327, -71.09817294)"
I172056625,3410,Towed,TOWED MOTOR VEHICLE,B3,474,7/13/17 10:58,2017,7,Thursday,10,Part Three,SAVANNAH AVE,42.27189681,-71.10283363,"(42.27189681, -71.10283363)"
I172056606,2005,Offenses Against Child / Family,CHILD ENDANGERMENT,B3,463,7/13/17 10:57,2017,7,Thursday,10,Part Two,LORNE ST,42.29412767,-71.09157752,"(42.29412767, -71.09157752)"
I172056570,3301,Verbal Disputes,VERBAL DISPUTE,B3,448,7/13/17 8:44,2017,7,Thursday,8,Part Three,MILLET ST,42.29368748,-71.07692422,"(42.29368748, -71.07692422)"
I172056552,1402,Vandalism,VANDALISM,B3,421,7/13/17 6:57,2017,7,Thursday,6,Part Two,DELHI ST,42.27436376,-71.09136935,"(42.27436376, -71.09136935)"
I172056544,3301,Verbal Disputes,VERBAL DISPUTE,B3,422,7/13/17 5:42,2017,7,Thursday,5,Part Three,RIVER ST,42.27133005,-71.08299865,"(42.27133005, -71.08299865)"
I172056688,2647,Other,THREATS TO DO BODILY HARM,B3,424,7/13/17 2:00,2017,7,Thursday,2,Part Two,GLADESIDE AVE,42.27061669,-71.08747414,"(42.27061669, -71.08747414)"
I172056533,2900,Other,VAL - VIOLATION OF AUTO LAW - OTHER,B3,466,7/13/17 1:28,2017,7,Thursday,1,Part Two,BLUE HILL AVE,42.28428259,-71.09154921,"(42.28428259, -71.09154921)"
I172056533,2906,Violations,VAL - OPERATING UNREG/UNINS Â CAR,B3,466,7/13/17 1:28,2017,7,Thursday,1,Part Two,BLUE HILL AVE,42.28428259,-71.09154921,"(42.28428259, -71.09154921)"
I172056534,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,B3,442,7/13/17 1:19,2017,7,Thursday,1,Part Three,BERNARD ST,42.29444388,-71.08026095,"(42.29444388, -71.08026095)"
I172056652,3115,Investigate Person,INVESTIGATE PERSON,B3,452,7/13/17 1:06,2017,7,Thursday,1,Part Three,WASHINGTON ST,42.29628785,-71.0722251,"(42.29628785, -71.07222510)"
I172056529,3115,Investigate Person,INVESTIGATE PERSON,B3,433,7/13/17 0:53,2017,7,Thursday,0,Part Three,CROWELL ST,42.28297379,-71.08194011,"(42.28297379, -71.08194011)"
I172056795,1810,Drug Violation,DRUGS - SALE / MANUFACTURING,B3,574,7/13/17 0:00,2017,7,Thursday,0,Part Two,WASHINGTON ST,42.30971857,-71.10429432,"(42.30971857, -71.10429432)"
I172056510,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,456,7/12/17 22:25,2017,7,Wednesday,22,Part Two,GREENWOOD ST,42.3008484,-71.07982055,"(42.30084840, -71.07982055)"
I172056511,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,448,7/12/17 22:15,2017,7,Wednesday,22,Part Three,WHITFIELD ST,42.29437089,-71.07545579,"(42.29437089, -71.07545579)"
I172056508,3301,Verbal Disputes,VERBAL DISPUTE,B3,448,7/12/17 21:49,2017,7,Wednesday,21,Part Three,MILLET ST,42.29368748,-71.07692422,"(42.29368748, -71.07692422)"
I172056497,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,432,7/12/17 21:20,2017,7,Wednesday,21,Part Three,CALLENDER ST,42.28848287,-71.08259001,"(42.28848287, -71.08259001)"
I172056486,2610,Other,TRESPASSING,B3,442,7/12/17 20:50,2017,7,Wednesday,20,Part Two,WALES ST,42.29365319,-71.08311196,"(42.29365319, -71.08311196)"
I172056458,1402,Vandalism,VANDALISM,B3,427,7/12/17 18:30,2017,7,Wednesday,18,Part Two,NORFOLK ST,42.27818669,-71.09047287,"(42.27818669, -71.09047287)"
I172056436,1832,Drug Violation,DRUGS - SICK ASSIST - OTHER HARMFUL DRUG,B3,406,7/12/17 18:06,2017,7,Wednesday,18,Part Two,RIVER ST,42.27130225,-71.07442362,"(42.27130225, -71.07442362)"
I172056433,423,Aggravated Assault,ASSAULT - AGGRAVATED,B3,430,7/12/17 17:41,2017,7,Wednesday,17,Part One,BLUE HILL AVE,42.28451318,-71.09125682,"(42.28451318, -71.09125682)"
I172056619,3115,Investigate Person,INVESTIGATE PERSON,B3,74,7/12/17 16:00,2017,7,Wednesday,16,Part Three,NEW CHARDON ST,42.3626075,-71.06132725,"(42.36260750, -71.06132725)"
I172056473,3114,Investigate Property,INVESTIGATE PROPERTY,B3,574,7/12/17 16:00,2017,7,Wednesday,16,Part Three,WASHINGTON ST,42.30971857,-71.10429432,"(42.30971857, -71.10429432)"
I172056389,3115,Investigate Person,INVESTIGATE PERSON,B3,432,7/12/17 15:24,2017,7,Wednesday,15,Part Three,MOUNTAIN AVE,42.28677349,-71.08577891,"(42.28677349, -71.08577891)"
I172056377,3125,Warrant Arrests,WARRANT ARREST,B3,435,7/12/17 14:49,2017,7,Wednesday,14,Part Three,EDSON ST,42.28623708,-71.07768279,"(42.28623708, -71.07768279)"
I172056367,3502,Missing Person Located,MISSING PERSON - LOCATED,B3,429,7/12/17 14:31,2017,7,Wednesday,14,Part Three,WILLOWWOOD ST,42.28472953,-71.08627599,"(42.28472953, -71.08627599)"
I172056367,3501,Missing Person Reported,MISSING PERSON,B3,429,7/12/17 14:31,2017,7,Wednesday,14,Part Three,WILLOWWOOD ST,42.28472953,-71.08627599,"(42.28472953, -71.08627599)"
I172056341,1001,Counterfeiting,FORGERY / COUNTERFEITING,B3,476,7/12/17 13:05,2017,7,Wednesday,13,Part Two,BLUE HILL AVE,42.26922278,-71.09384023,"(42.26922278, -71.09384023)"
I172056342,3114,Investigate Property,INVESTIGATE PROPERTY,B3,441,7/12/17 12:28,2017,7,Wednesday,12,Part Three,BERNARD ST,42.29510066,-71.08051671,"(42.29510066, -71.08051671)"
I172058315,3201,Property Lost,PROPERTY - LOST,B3,446,7/12/17 12:00,2017,7,Wednesday,12,Part Three,SHAFTER ST,42.29895336,-71.0768587,"(42.29895336, -71.07685870)"
I172056296,3001,Medical Assistance,DEATH INVESTIGATION,B3,458,7/12/17 10:23,2017,7,Wednesday,10,Part Three,BLUE HILL AVE,42.30316091,-71.08515552,"(42.30316091, -71.08515552)"
I172056288,1402,Vandalism,VANDALISM,B3,445,7/12/17 9:24,2017,7,Wednesday,9,Part Two,ROXTON ST,42.29825488,-71.08041861,"(42.29825488, -71.08041861)"
I172056280,3301,Verbal Disputes,VERBAL DISPUTE,B3,435,7/12/17 9:10,2017,7,Wednesday,9,Part Three,PEACEVALE RD,42.28716674,-71.07633479,"(42.28716674, -71.07633479)"
I172056318,3115,Investigate Person,INVESTIGATE PERSON,B3,459,7/12/17 9:00,2017,7,Wednesday,9,Part Three,POWELLTON RD,42.3045083,-71.08075871,"(42.30450830, -71.08075871)"
I172056260,3115,Investigate Person,INVESTIGATE PERSON,B3,434,7/12/17 8:21,2017,7,Wednesday,8,Part Three,THETFORD AVE,42.28465991,-71.07839997,"(42.28465991, -71.07839997)"
I172056254,1402,Vandalism,VANDALISM,B3,445,7/12/17 7:36,2017,7,Wednesday,7,Part Two,GREENWOOD ST,42.29904624,-71.07982522,"(42.29904624, -71.07982522)"
I172056249,3501,Missing Person Reported,MISSING PERSON,B3,427,7/12/17 6:00,2017,7,Wednesday,6,Part Three,NORFOLK ST,42.27967051,-71.08887826,"(42.27967051, -71.08887826)"
I172056236,3018,Medical Assistance,SICK/INJURED/MEDICAL - POLICE,B3,465,7/12/17 3:47,2017,7,Wednesday,3,Part Three,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482577, -71.09137369)"
I172056237,3410,Towed,TOWED MOTOR VEHICLE,B3,469,7/12/17 2:31,2017,7,Wednesday,2,Part Three,BLUE HILL AVE,42.27612581,-71.093626,"(42.27612581, -71.09362600)"
I172056248,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,427,7/12/17 1:04,2017,7,Wednesday,1,Part Two,FESSENDEN ST,42.27855984,-71.09199697,"(42.27855984, -71.09199697)"
I172056222,1107,Fraud,FRAUD - IMPERSONATION,B3,427,7/12/17 1:03,2017,7,Wednesday,1,Part Two,EVELYN ST,42.27934055,-71.09130505,"(42.27934055, -71.09130505)"
I172056641,1402,Vandalism,VANDALISM,B3,468,7/12/17 1:00,2017,7,Wednesday,1,Part Two,WALK HILL ST,42.28184113,-71.09871709,"(42.28184113, -71.09871709)"
I172056210,3501,Missing Person Reported,MISSING PERSON,B3,445,7/11/17 22:58,2017,7,Tuesday,22,Part Three,GLENWAY ST,42.29972869,-71.08171587,"(42.29972869, -71.08171587)"
I172056210,3502,Missing Person Located,MISSING PERSON - LOCATED,B3,445,7/11/17 22:58,2017,7,Tuesday,22,Part Three,GLENWAY ST,42.29972869,-71.08171587,"(42.29972869, -71.08171587)"
I172056196,2405,Disorderly Conduct,DISORDERLY CONDUCT,B3,428,7/11/17 22:15,2017,7,Tuesday,22,Part Two,MORTON ST,42.28187061,-71.08751152,"(42.28187061, -71.08751152)"
I172056181,3301,Verbal Disputes,VERBAL DISPUTE,B3,425,7/11/17 21:24,2017,7,Tuesday,21,Part Three,BABSON ST,42.27193751,-71.0921354,"(42.27193751, -71.09213540)"
I172056197,1402,Vandalism,VANDALISM,B3,447,7/11/17 20:31,2017,7,Tuesday,20,Part Two,MILLET ST,42.29528529,-71.07740522,"(42.29528529, -71.07740522)"
I172056141,1841,Drug Violation,DRUGS - POSS CLASS A - INTENT TO MFR DIST DISP,B3,465,7/11/17 19:48,2017,7,Tuesday,19,Part Two,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482577, -71.09137369)"
I172056146,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,433,7/11/17 19:32,2017,7,Tuesday,19,Part One,EVANS ST,42.28145538,-71.08351029,"(42.28145538, -71.08351029)"
I172056149,1402,Vandalism,VANDALISM,B3,481,7/11/17 19:23,2017,7,Tuesday,19,Part Two,MARCY RD,42.26668928,-71.09640574,"(42.26668928, -71.09640574)"
I172056175,3301,Verbal Disputes,VERBAL DISPUTE,B3,450,7/11/17 18:50,2017,7,Tuesday,18,Part Three,TALBOT AVE,42.29072142,-71.07373385,"(42.29072142, -71.07373385)"
I172056127,3115,Investigate Person,INVESTIGATE PERSON,B3,466,7/11/17 18:46,2017,7,Tuesday,18,Part Three,GREENDALE RD,42.28553375,-71.09422962,"(42.28553375, -71.09422962)"
I172056133,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,B3,426,7/11/17 18:00,2017,7,Tuesday,18,Part One,RIVER ST,42.26871441,-71.09221139,"(42.26871441, -71.09221139)"
I172056133,801,Simple Assault,ASSAULT - SIMPLE,B3,426,7/11/17 18:00,2017,7,Tuesday,18,Part Two,RIVER ST,42.26871441,-71.09221139,"(42.26871441, -71.09221139)"
I172056075,3201,Property Lost,PROPERTY - LOST,B3,431,7/11/17 16:11,2017,7,Tuesday,16,Part Three,IRMA ST,42.28702169,-71.08754609,"(42.28702169, -71.08754609)"
I172056081,3114,Investigate Property,INVESTIGATE PROPERTY,B3,458,7/11/17 16:04,2017,7,Tuesday,16,Part Three,ELLINGTON ST,42.3019742,-71.08383388,"(42.30197420, -71.08383388)"
I172056157,3114,Investigate Property,INVESTIGATE PROPERTY,B3,574,7/11/17 16:00,2017,7,Tuesday,16,Part Three,WASHINGTON ST,42.30971857,-71.10429432,"(42.30971857, -71.10429432)"
I172056156,3114,Investigate Property,INVESTIGATE PROPERTY,B3,574,7/11/17 16:00,2017,7,Tuesday,16,Part Three,WASHINGTON ST,42.30971857,-71.10429432,"(42.30971857, -71.10429432)"
I172056069,3115,Investigate Person,INVESTIGATE PERSON,B3,432,7/11/17 15:44,2017,7,Tuesday,15,Part Three,BALLOU AVE,42.28555413,-71.08245623,"(42.28555413, -71.08245623)"
I172056066,3301,Verbal Disputes,VERBAL DISPUTE,B3,433,7/11/17 14:38,2017,7,Tuesday,14,Part Three,CORBET ST,42.28295732,-71.0836145,"(42.28295732, -71.08361450)"
I172056027,3301,Verbal Disputes,VERBAL DISPUTE,B3,437,7/11/17 12:57,2017,7,Tuesday,12,Part Three,TALBOT AVE,42.29041538,-71.07269542,"(42.29041538, -71.07269542)"
I172055981,2647,Other,THREATS TO DO BODILY HARM,B3,446,7/11/17 11:52,2017,7,Tuesday,11,Part Two,ATHELWOLD ST,42.29603943,-71.07717023,"(42.29603943, -71.07717023)"
I172055981,3114,Investigate Property,INVESTIGATE PROPERTY,B3,446,7/11/17 11:52,2017,7,Tuesday,11,Part Three,ATHELWOLD ST,42.29603943,-71.07717023,"(42.29603943, -71.07717023)"
I172056383,1402,Vandalism,VANDALISM,B3,467,7/11/17 11:45,2017,7,Tuesday,11,Part Two,GILMER ST,42.28281074,-71.09722321,"(42.28281074, -71.09722321)"
I172056000,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,456,7/11/17 11:12,2017,7,Tuesday,11,Part Three,GREENWOOD ST,42.3008484,-71.07982055,"(42.30084840, -71.07982055)"
I172055907,3301,Verbal Disputes,VERBAL DISPUTE,B3,427,7/11/17 3:17,2017,7,Tuesday,3,Part Three,BLUE HILL AVE,42.27891807,-71.0931412,"(42.27891807, -71.09314120)"
I172055905,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,B3,443,7/11/17 2:06,2017,7,Tuesday,2,Part Three,WARNER ST,42.29579246,-71.08025092,"(42.29579246, -71.08025092)"
