INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
I162069197,1402,Vandalism,VANDALISM,B3,427,8/26/16 1:19,2016,8,Friday,1,Part Two,MILDRED AVE,42.27665388,-71.09121606,"(42.27665388, -71.09121606)"
I162069185,3111,License Violation,LICENSE PREMISE VIOLATION,B3,426,8/26/16 0:22,2016,8,Friday,0,Part Three,RIVER ST,42.268024,-71.09301057,"(42.26802400, -71.09301057)"
I162069182,724,Auto Theft,AUTO THEFT,B3,463,8/26/16 0:08,2016,8,Friday,0,Part One,ANGELL ST,42.29642088,-71.08876313,"(42.29642088, -71.08876313)"
I162069182,2914,Violations,VAL - OPERATING W/O AUTHORIZATION LAWFUL,B3,463,8/26/16 0:08,2016,8,Friday,0,Part Two,ANGELL ST,42.29642088,-71.08876313,"(42.29642088, -71.08876313)"
I162069192,1402,Vandalism,VANDALISM,B3,943,8/25/16 23:00,2016,8,Thursday,23,Part Two,WOODBOLE AVE,42.27808246,-71.08109371,"(42.27808246, -71.08109371)"
I162069175,3115,Investigate Person,INVESTIGATE PERSON,B3,428,8/25/16 22:16,2016,8,Thursday,22,Part Three,WOOLSON ST,42.2818866,-71.0908705,"(42.28188660, -71.09087050)"
I162069147,2647,Other,THREATS TO DO BODILY HARM,B3,437,8/25/16 20:07,2016,8,Thursday,20,Part Two,FERNDALE ST,42.28886535,-71.07738439,"(42.28886535, -71.07738439)"
I162069147,3301,Verbal Disputes,VERBAL DISPUTE,B3,437,8/25/16 20:07,2016,8,Thursday,20,Part Three,FERNDALE ST,42.28886535,-71.07738439,"(42.28886535, -71.07738439)"
I162070717,3201,Property Lost,PROPERTY - LOST,B3,469,8/25/16 19:20,2016,8,Thursday,19,Part Three,ALMONT ST,42.2752767,-71.09554245,"(42.27527670, -71.09554245)"
I162069121,3004,Medical Assistance,INJURY BICYCLE NO M/V INVOLVED,B3,441,8/25/16 18:49,2016,8,Thursday,18,Part Three,TALBOT AVE,42.29389648,-71.08451577,"(42.29389648, -71.08451577)"
I162069115,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,B3,455,8/25/16 18:05,2016,8,Thursday,18,Part Three,NORWELL ST,42.30195045,-71.07798088,"(42.30195045, -71.07798088)"
I162069129,3001,Medical Assistance,DEATH INVESTIGATION,B3,444,8/25/16 16:50,2016,8,Thursday,16,Part Three,AMERICAN LEGION HWY,42.29817919,-71.08692159,"(42.29817919, -71.08692159)"
I162069069,1106,Confidence Games,FRAUD - CREDIT CARD / ATM FRAUD,B3,428,8/25/16 16:23,2016,8,Thursday,16,Part Two,HOSMER ST,42.28079658,-71.09039724,"(42.28079658, -71.09039724)"
I162069110,1402,Vandalism,VANDALISM,B3,432,8/25/16 15:56,2016,8,Thursday,15,Part Two,JONES AVE,42.28664294,-71.0820251,"(42.28664294, -71.08202510)"
I162069049,3501,Missing Person Reported,MISSING PERSON,B3,428,8/25/16 14:58,2016,8,Thursday,14,Part Three,LANDOR RD,42.28319809,-71.09098657,"(42.28319809, -71.09098657)"
I162069049,3502,Missing Person Located,MISSING PERSON - LOCATED,B3,428,8/25/16 14:58,2016,8,Thursday,14,Part Three,LANDOR RD,42.28319809,-71.09098657,"(42.28319809, -71.09098657)"
I162069051,2647,Other,THREATS TO DO BODILY HARM,B3,943,8/25/16 14:56,2016,8,Thursday,14,Part Two,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482577, -71.09137369)"
I162069046,3115,Investigate Person,INVESTIGATE PERSON,B3,440,8/25/16 13:57,2016,8,Thursday,13,Part Three,TALBOT AVE,42.29453954,-71.0866989,"(42.29453954, -71.08669890)"
I162069050,3115,Investigate Person,INVESTIGATE PERSON,B3,428,8/25/16 13:54,2016,8,Thursday,13,Part Three,WOOLSON ST,42.28152196,-71.09008408,"(42.28152196, -71.09008408)"
I162069022,1106,Confidence Games,FRAUD - CREDIT CARD / ATM FRAUD,B3,430,8/25/16 13:23,2016,8,Thursday,13,Part Two,BLUE HILL AVE,42.28611489,-71.09071443,"(42.28611489, -71.09071443)"
I162069018,2647,Other,THREATS TO DO BODILY HARM,B3,428,8/25/16 13:05,2016,8,Thursday,13,Part Two,WOOLSON ST,42.28152196,-71.09008408,"(42.28152196, -71.09008408)"
I162069014,1106,Confidence Games,FRAUD - CREDIT CARD / ATM FRAUD,B3,943,8/25/16 12:58,2016,8,Thursday,12,Part Two,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482577, -71.09137369)"
I162069149,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,457,8/25/16 12:30,2016,8,Thursday,12,Part Two,CHARLOTTE ST,42.29944216,-71.08489748,"(42.29944216, -71.08489748)"
I162069149,3125,Warrant Arrests,WARRANT ARREST,B3,457,8/25/16 12:30,2016,8,Thursday,12,Part Three,CHARLOTTE ST,42.29944216,-71.08489748,"(42.29944216, -71.08489748)"
I162068980,706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,B3,565,8/25/16 11:21,2016,8,Thursday,11,Part One,CATBIRD CT,42.28813676,-71.09475747,"(42.28813676, -71.09475747)"
I162069019,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,435,8/25/16 9:00,2016,8,Thursday,9,Part Three,WHITMAN ST,42.28701738,-71.07706453,"(42.28701738, -71.07706453)"
I162068928,2629,Harassment,HARASSMENT,B3,438,8/25/16 3:50,2016,8,Thursday,3,Part Two,TALBOT AVE,42.29138891,-71.07599527,"(42.29138891, -71.07599527)"
I162068923,2905,Violations,VAL - OPERATING WITHOUT LICENSE,B3,437,8/25/16 3:43,2016,8,Thursday,3,Part Two,WHITFIELD ST,42.2900467,-71.07330004,"(42.29004670, -71.07330004)"
I162068923,2900,Other,VAL - VIOLATION OF AUTO LAW - OTHER,B3,437,8/25/16 3:43,2016,8,Thursday,3,Part Two,WHITFIELD ST,42.2900467,-71.07330004,"(42.29004670, -71.07330004)"
I162068906,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,457,8/25/16 0:59,2016,8,Thursday,0,Part One,MCLELLAN ST,42.30006791,-71.08430796,"(42.30006791, -71.08430796)"
I162068906,2662,Ballistics,BALLISTICS EVIDENCE/FOUND,B3,457,8/25/16 0:59,2016,8,Thursday,0,Part Two,MCLELLAN ST,42.30006791,-71.08430796,"(42.30006791, -71.08430796)"
I162068996,3114,Investigate Property,INVESTIGATE PROPERTY,B3,473,8/25/16 0:00,2016,8,Thursday,0,Part Three,CUMMINS HWY,42.27335826,-71.10818778,"(42.27335826, -71.10818778)"
I162069338,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,457,8/24/16 21:30,2016,8,Wednesday,21,Part Three,MCLELLAN ST,42.30084929,-71.08522128,"(42.30084929, -71.08522128)"
I162068862,3114,Investigate Property,INVESTIGATE PROPERTY,B3,408,8/24/16 20:31,2016,8,Wednesday,20,Part Three,CEDAR ST,42.27237694,-71.07524224,"(42.27237694, -71.07524224)"
I162068868,3301,Verbal Disputes,VERBAL DISPUTE,B3,431,8/24/16 20:07,2016,8,Wednesday,20,Part Three,CALLENDER ST,42.28911797,-71.08920499,"(42.28911797, -71.08920499)"
I162068818,1805,Drug Violation,DRUGS - CLASS A TRAFFICKING OVER 18 GRAMS,B3,466,8/24/16 19:01,2016,8,Wednesday,19,Part Two,DEERING RD,42.28414025,-71.09305138,"(42.28414025, -71.09305138)"
I162068818,1806,Drug Violation,DRUGS - CLASS B TRAFFICKING OVER 18 GRAMS,B3,466,8/24/16 19:01,2016,8,Wednesday,19,Part Two,DEERING RD,42.28414025,-71.09305138,"(42.28414025, -71.09305138)"
I162068824,3301,Verbal Disputes,VERBAL DISPUTE,B3,432,8/24/16 18:49,2016,8,Wednesday,18,Part Three,BOYDEN ST,42.28848549,-71.08147836,"(42.28848549, -71.08147836)"
I162068804,1402,Vandalism,VANDALISM,B3,945,8/24/16 18:23,2016,8,Wednesday,18,Part Two,WESTVIEW ST,42.29073239,-71.08528234,"(42.29073239, -71.08528234)"
I162068850,1806,Drug Violation,DRUGS - CLASS B TRAFFICKING OVER 18 GRAMS,B3,430,8/24/16 18:18,2016,8,Wednesday,18,Part Two,LUCERNE ST,42.28524659,-71.08905094,"(42.28524659, -71.08905094)"
I162068850,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,B3,430,8/24/16 18:18,2016,8,Wednesday,18,Part Three,LUCERNE ST,42.28524659,-71.08905094,"(42.28524659, -71.08905094)"
I162068850,1874,Drug Violation,DRUGS - OTHER,B3,430,8/24/16 18:18,2016,8,Wednesday,18,Part Two,LUCERNE ST,42.28524659,-71.08905094,"(42.28524659, -71.08905094)"
I162068817,2647,Other,THREATS TO DO BODILY HARM,B3,417,8/24/16 18:00,2016,8,Wednesday,18,Part Two,STOCKTON ST,42.28265604,-71.07374541,"(42.28265604, -71.07374541)"
I162068796,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,B3,407,8/24/16 17:53,2016,8,Wednesday,17,Part One,OLD MORTON ST,42.27294749,-71.07154272,"(42.27294749, -71.07154272)"
I162068783,3620,Other,REPORT AFFECTING OTHER DEPTS.,B3,574,8/24/16 17:21,2016,8,Wednesday,17,Part Three,WASHINGTON ST,42.30971857,-71.10429432,"(42.30971857, -71.10429432)"
I162068778,2647,Other,THREATS TO DO BODILY HARM,B3,422,8/24/16 16:57,2016,8,Wednesday,16,Part Two,RIVER ST,42.27133005,-71.08299865,"(42.27133005, -71.08299865)"
I162068781,3115,Investigate Person,INVESTIGATE PERSON,B3,420,8/24/16 16:10,2016,8,Wednesday,16,Part Three,DOONE AVE,42.27807456,-71.08254983,"(42.27807456, -71.08254983)"
I162068772,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,414,8/24/16 15:40,2016,8,Wednesday,15,Part Three,SAINT GREGORY ST,42.27580528,-71.07137354,"(42.27580528, -71.07137354)"
I162068759,724,Auto Theft,AUTO THEFT,B3,456,8/24/16 15:04,2016,8,Wednesday,15,Part One,ELLINGTON ST,42.30154555,-71.08118184,"(42.30154555, -71.08118184)"
I162068743,3115,Investigate Person,INVESTIGATE PERSON,B3,453,8/24/16 13:52,2016,8,Wednesday,13,Part Three,ALGONQUIN ST,42.29779501,-71.07384157,"(42.29779501, -71.07384157)"
I162068705,3119,Firearm Discovery,FIREARM/WEAPON - FOUND OR CONFISCATED,B3,426,8/24/16 12:27,2016,8,Wednesday,12,Part Three,BLUE HILL AVE,42.26985916,-71.09346353,"(42.26985916, -71.09346353)"
I162068782,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,419,8/24/16 12:00,2016,8,Wednesday,12,Part Three,WILMINGTON AVE,42.27885982,-71.07847073,"(42.27885982, -71.07847073)"
I172026390,3201,Property Lost,PROPERTY - LOST,B3,421,8/24/16 10:23,2016,8,Wednesday,10,Part Three,HALBORN ST,42.27540081,-71.08898513,"(42.27540081, -71.08898513)"
I162068900,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,B3,421,8/24/16 9:40,2016,8,Wednesday,9,Part One,DELHI ST,42.27436376,-71.09136935,"(42.27436376, -71.09136935)"
I162068652,3301,Verbal Disputes,VERBAL DISPUTE,B3,427,8/24/16 8:47,2016,8,Wednesday,8,Part Three,NORFOLK ST,42.27967051,-71.08887826,"(42.27967051, -71.08887826)"
I162068747,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,B3,465,8/24/16 8:30,2016,8,Wednesday,8,Part One,MORTON ST,42.2867625,-71.0935155,"(42.28676250, -71.09351550)"
I162068706,540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,B3,408,8/24/16 7:13,2016,8,Wednesday,7,Part One,RIVER ST,42.27139899,-71.07353483,"(42.27139899, -71.07353483)"
I162068657,1402,Vandalism,VANDALISM,B3,432,8/24/16 7:03,2016,8,Wednesday,7,Part Two,MOUNTAIN AVE,42.28538167,-71.08546253,"(42.28538167, -71.08546253)"
I162068622,3503,Missing Person Located,MISSING PERSON - NOT REPORTED - LOCATED,B3,438,8/24/16 6:45,2016,8,Wednesday,6,Part Three,MILLET ST,42.29142177,-71.07611259,"(42.29142177, -71.07611259)"
I162068622,3115,Investigate Person,INVESTIGATE PERSON,B3,438,8/24/16 6:45,2016,8,Wednesday,6,Part Three,MILLET ST,42.29142177,-71.07611259,"(42.29142177, -71.07611259)"
I162068617,1402,Vandalism,VANDALISM,B3,439,8/24/16 5:30,2016,8,Wednesday,5,Part Two,CALLENDER ST,42.28905803,-71.08000778,"(42.28905803, -71.08000778)"
I162068609,1847,Drug Violation,DRUGS - POSS CLASS C - INTENT TO MFR DIST DISP,B3,409,8/24/16 3:17,2016,8,Wednesday,3,Part Two,IDAHO ST,42.27276385,-71.07630638,"(42.27276385, -71.07630638)"
I162068609,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,B3,409,8/24/16 3:17,2016,8,Wednesday,3,Part One,IDAHO ST,42.27276385,-71.07630638,"(42.27276385, -71.07630638)"
I162068609,1001,Counterfeiting,FORGERY / COUNTERFEITING,B3,409,8/24/16 3:17,2016,8,Wednesday,3,Part Two,IDAHO ST,42.27276385,-71.07630638,"(42.27276385, -71.07630638)"
I162068609,1503,Firearm Violations,"WEAPON - OTHER - CARRYING / POSSESSING, ETC",B3,409,8/24/16 3:17,2016,8,Wednesday,3,Part Two,IDAHO ST,42.27276385,-71.07630638,"(42.27276385, -71.07630638)"
I162068609,1300,Recovered Stolen Property,STOLEN PROPERTY - BUYING / RECEIVING / POSSESSING,B3,409,8/24/16 3:17,2016,8,Wednesday,3,Part Two,IDAHO ST,42.27276385,-71.07630638,"(42.27276385, -71.07630638)"
I162068609,1501,Firearm Violations,"WEAPON - FIREARM - CARRYING / POSSESSING, ETC",B3,409,8/24/16 3:17,2016,8,Wednesday,3,Part Two,IDAHO ST,42.27276385,-71.07630638,"(42.27276385, -71.07630638)"
I162068597,3114,Investigate Property,INVESTIGATE PROPERTY,B3,444,8/24/16 1:53,2016,8,Wednesday,1,Part Three,ESMOND ST,42.29691612,-71.08363894,"(42.29691612, -71.08363894)"
I162068591,3410,Towed,TOWED MOTOR VEHICLE,B3,444,8/24/16 0:32,2016,8,Wednesday,0,Part Three,BICKNELL ST,42.29746606,-71.0827431,"(42.29746606, -71.08274310)"
I162069262,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,463,8/24/16 0:10,2016,8,Wednesday,0,Part Two,BLUE HILL AVE,42.2973366,-71.08729604,"(42.29733660, -71.08729604)"
I162068582,724,Auto Theft,AUTO THEFT,B3,469,8/23/16 23:26,2016,8,Tuesday,23,Part One,HIAWATHA RD,42.27683754,-71.0952644,"(42.27683754, -71.09526440)"
I162068582,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,469,8/23/16 23:26,2016,8,Tuesday,23,Part Three,HIAWATHA RD,42.27683754,-71.0952644,"(42.27683754, -71.09526440)"
I162068626,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY Â DAMAGE,B3,465,8/23/16 23:00,2016,8,Tuesday,23,Part Three,MORTON ST,42.2867625,-71.0935155,"(42.28676250, -71.09351550)"
I162068640,1402,Vandalism,VANDALISM,B3,418,8/23/16 23:00,2016,8,Tuesday,23,Part Two,SELDEN ST,42.28148631,-71.07756482,"(42.28148631, -71.07756482)"
I162068581,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,418,8/23/16 22:58,2016,8,Tuesday,22,Part Three,FULLER ST,42.28009279,-71.0800541,"(42.28009279, -71.08005410)"
I162068561,3207,Property Found,PROPERTY - FOUND,B3,465,8/23/16 22:54,2016,8,Tuesday,22,Part Three,MORTON ST,42.28621298,-71.09330084,"(42.28621298, -71.09330084)"
I162068554,3111,License Violation,LICENSE PREMISE VIOLATION,B3,437,8/23/16 22:26,2016,8,Tuesday,22,Part Three,TALBOT AVE,42.29041538,-71.07269542,"(42.29041538, -71.07269542)"
I162068544,3111,License Violation,LICENSE PREMISE VIOLATION,B3,440,8/23/16 21:50,2016,8,Tuesday,21,Part Three,BLUE HILL AVE,42.29465038,-71.08790292,"(42.29465038, -71.08790292)"
I162068567,3301,Verbal Disputes,VERBAL DISPUTE,B3,565,8/23/16 21:46,2016,8,Tuesday,21,Part Three,OSPREY WAY,42.2920332,-71.093993,"(42.29203320, -71.09399300)"
I162068549,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,407,8/23/16 21:06,2016,8,Tuesday,21,Part Three,SANFORD ST,42.27388143,-71.07226814,"(42.27388143, -71.07226814)"
I162068537,2662,Ballistics,BALLISTICS EVIDENCE/FOUND,B3,432,8/23/16 20:58,2016,8,Tuesday,20,Part Two,BALLOU AVE,42.28555413,-71.08245623,"(42.28555413, -71.08245623)"
I162068542,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,465,8/23/16 20:00,2016,8,Tuesday,20,Part Three,EDGEWATER DR,42.26706714,-71.09500032,"(42.26706714, -71.09500032)"
I162068497,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,945,8/23/16 19:03,2016,8,Tuesday,19,Part Two,AMES ST,42.29041466,-71.08643312,"(42.29041466, -71.08643312)"
I162068523,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,417,8/23/16 18:50,2016,8,Tuesday,18,Part Three,ROCKWELL ST,42.28339069,-71.07388628,"(42.28339069, -71.07388628)"
I162068476,1106,Confidence Games,FRAUD - CREDIT CARD / ATM FRAUD,B3,463,8/23/16 18:45,2016,8,Tuesday,18,Part Two,HARVARD ST,42.29260629,-71.08989828,"(42.29260629, -71.08989828)"
I162068484,3820,Motor Vehicle Accident Response,M/V ACCIDENT INVOLVING PEDESTRIAN - INJURY,B3,422,8/23/16 18:41,2016,8,Tuesday,18,Part Three,RIVER ST,42.27136131,-71.0810083,"(42.27136131, -71.08100830)"
I162068464,3115,Investigate Person,INVESTIGATE PERSON,B3,943,8/23/16 18:20,2016,8,Tuesday,18,Part Three,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482577, -71.09137369)"
I162068463,3115,Investigate Person,INVESTIGATE PERSON,B3,943,8/23/16 18:19,2016,8,Tuesday,18,Part Three,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482577, -71.09137369)"
I162068777,1402,Vandalism,VANDALISM,B3,425,8/23/16 18:00,2016,8,Tuesday,18,Part Two,FAUNCE RD,42.27160603,-71.09045552,"(42.27160603, -71.09045552)"
I162068482,3301,Verbal Disputes,VERBAL DISPUTE,B3,441,8/23/16 17:54,2016,8,Tuesday,17,Part Three,KINGSDALE ST,42.29478707,-71.08206875,"(42.29478707, -71.08206875)"
I162068482,3112,Landlord/Tenant Disputes,LANDLORD - TENANT SERVICE,B3,441,8/23/16 17:54,2016,8,Tuesday,17,Part Three,KINGSDALE ST,42.29478707,-71.08206875,"(42.29478707, -71.08206875)"
I162068456,3115,Investigate Person,INVESTIGATE PERSON,B3,446,8/23/16 16:49,2016,8,Tuesday,16,Part Three,ATHELWOLD ST,42.29603943,-71.07717023,"(42.29603943, -71.07717023)"
I162068447,2006,Restraining Order Violations,VIOL. OF RESTRAINING ORDER W ARREST,B3,435,8/23/16 16:41,2016,8,Tuesday,16,Part Two,ARMANDINE ST,42.28431486,-71.07410838,"(42.28431486, -71.07410838)"
I162068440,3108,Fire Related Reports,"FIRE REPORT - HOUSE, BUILDING, ETC.",B3,420,8/23/16 15:32,2016,8,Tuesday,15,Part Three,W SELDEN ST,42.27693086,-71.08631706,"(42.27693086, -71.08631706)"
I162069076,3208,Property Lost,PROPERTY - MISSING,B3,463,8/23/16 15:15,2016,8,Tuesday,15,Part Three,LORNE ST,42.29352763,-71.09037783,"(42.29352763, -71.09037783)"
I162068420,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY Â DAMAGE,B3,428,8/23/16 14:27,2016,8,Tuesday,14,Part Three,BLUE HILL AVE,42.2832657,-71.09168904,"(42.28326570, -71.09168904)"
I162068405,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,B3,465,8/23/16 14:25,2016,8,Tuesday,14,Part Three,BALSAM ST,42.28719884,-71.09037294,"(42.28719884, -71.09037294)"
I162068415,3301,Verbal Disputes,VERBAL DISPUTE,B3,469,8/23/16 14:16,2016,8,Tuesday,14,Part Three,TENNIS RD,42.27615691,-71.09550303,"(42.27615691, -71.09550303)"
I162068414,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,426,8/23/16 14:03,2016,8,Tuesday,14,Part Three,RIVER ST,42.268024,-71.09301057,"(42.26802400, -71.09301057)"
I162068386,3502,Missing Person Located,MISSING PERSON - LOCATED,B3,416,8/23/16 12:55,2016,8,Tuesday,12,Part Three,RIVER ST,42.24973808,-71.13094002,"(42.24973808, -71.13094002)"
I162068294,2647,Other,THREATS TO DO BODILY HARM,B3,413,8/23/16 9:09,2016,8,Tuesday,9,Part Two,OAKRIDGE ST,42.27700963,-71.07431626,"(42.27700963, -71.07431626)"
I162068296,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,442,8/23/16 9:04,2016,8,Tuesday,9,Part Three,WESTCOTT ST,42.29321805,-71.07886455,"(42.29321805, -71.07886455)"
I162068286,3830,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PERSONAL INJURY,B3,435,8/23/16 8:44,2016,8,Tuesday,8,Part Three,DUNBAR AVE,42.28646063,-71.07268587,"(42.28646063, -71.07268587)"
I162068513,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,B3,442,8/23/16 8:35,2016,8,Tuesday,8,Part One,TALBOT AVE,42.29389648,-71.08451577,"(42.29389648, -71.08451577)"
I162068288,2619,Prisoner Related Incidents,FUGITIVE FROM JUSTICE,B3,357,8/23/16 8:13,2016,8,Tuesday,8,Part Two,GAYLORD ST,42.29864216,-71.0731233,"(42.29864216, -71.07312330)"
I162068258,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,455,8/23/16 2:14,2016,8,Tuesday,2,Part One,NORWELL ST,42.30132851,-71.07870873,"(42.30132851, -71.07870873)"
I162068259,2907,Violations,VAL - OPERATING AFTER REV/SUSP.,B3,565,8/23/16 1:52,2016,8,Tuesday,1,Part Two,AMERICAN LEGION HWY,42.28918092,-71.10348927,"(42.28918092, -71.10348927)"
I162068261,3115,Investigate Person,INVESTIGATE PERSON,B3,425,8/23/16 1:24,2016,8,Tuesday,1,Part Three,BABSON ST,42.27193751,-71.0921354,"(42.27193751, -71.09213540)"
I162068247,1402,Vandalism,VANDALISM,B3,425,8/23/16 0:43,2016,8,Tuesday,0,Part Two,COOKSON TER,42.27183921,-71.09017205,"(42.27183921, -71.09017205)"
I162068679,1402,Vandalism,VANDALISM,B3,945,8/22/16 23:45,2016,8,Monday,23,Part Two,WESTVIEW ST,42.29091867,-71.08767813,"(42.29091867, -71.08767813)"
I162068250,3115,Investigate Person,INVESTIGATE PERSON,B3,469,8/22/16 23:27,2016,8,Monday,23,Part Three,WALK HILL ST,42.2790573,-71.09584789,"(42.27905730, -71.09584789)"
I162068241,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,450,8/22/16 23:17,2016,8,Monday,23,Part Two,DUNLAP ST,42.29281079,-71.07327594,"(42.29281079, -71.07327594)"
I162068221,3115,Investigate Person,INVESTIGATE PERSON,B3,467,8/22/16 22:18,2016,8,Monday,22,Part Three,WELLINGTON HILL ST,42.28464725,-71.09473285,"(42.28464725, -71.09473285)"
I162068236,3112,Landlord/Tenant Disputes,LANDLORD - TENANT SERVICE,B3,475,8/22/16 21:52,2016,8,Monday,21,Part Three,CUMMINS HWY,42.27071956,-71.10189851,"(42.27071956, -71.10189851)"
I162068224,3115,Investigate Person,INVESTIGATE PERSON,B3,427,8/22/16 21:17,2016,8,Monday,21,Part Three,BLUE HILL AVE,42.27470119,-71.09344053,"(42.27470119, -71.09344053)"
I162068242,3115,Investigate Person,INVESTIGATE PERSON,B3,426,8/22/16 20:52,2016,8,Monday,20,Part Three,BLUE HILL AVE,42.26820198,-71.09367344,"(42.26820198, -71.09367344)"
I162068278,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,428,8/22/16 20:00,2016,8,Monday,20,Part Three,WOOLSON ST,42.2818866,-71.0908705,"(42.28188660, -71.09087050)"
I162068170,3115,Investigate Person,INVESTIGATE PERSON,B3,943,8/22/16 19:30,2016,8,Monday,19,Part Three,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482577, -71.09137369)"
I162068180,3115,Investigate Person,INVESTIGATE PERSON,B3,444,8/22/16 19:09,2016,8,Monday,19,Part Three,BICKNELL ST,42.29746606,-71.0827431,"(42.29746606, -71.08274310)"
I162068162,3301,Verbal Disputes,VERBAL DISPUTE,B3,469,8/22/16 19:04,2016,8,Monday,19,Part Three,WALK HILL ST,42.27791465,-71.09452937,"(42.27791465, -71.09452937)"
I162068179,3301,Verbal Disputes,VERBAL DISPUTE,B3,420,8/22/16 18:18,2016,8,Monday,18,Part Three,LORNA RD,42.27802074,-71.08403295,"(42.27802074, -71.08403295)"
I162068120,423,Aggravated Assault,ASSAULT - AGGRAVATED,B3,406,8/22/16 16:53,2016,8,Monday,16,Part One,RIVER ST,42.27222808,-71.07006149,"(42.27222808, -71.07006149)"
I162068101,3115,Investigate Person,INVESTIGATE PERSON,B3,465,8/22/16 16:28,2016,8,Monday,16,Part Three,KITTREDGE ST,42.28402871,-71.12931714,"(42.28402871, -71.12931714)"
I162068101,1841,Drug Violation,DRUGS - POSS CLASS A - INTENT TO MFR DIST DISP,B3,465,8/22/16 16:28,2016,8,Monday,16,Part Two,KITTREDGE ST,42.28402871,-71.12931714,"(42.28402871, -71.12931714)"
I162068083,1402,Vandalism,VANDALISM,B3,428,8/22/16 15:18,2016,8,Monday,15,Part Two,HOSMER ST,42.28079658,-71.09039724,"(42.28079658, -71.09039724)"
I162068073,3114,Investigate Property,INVESTIGATE PROPERTY,B3,414,8/22/16 14:37,2016,8,Monday,14,Part Three,PLEASANT HILL AVE,42.27680536,-71.07233984,"(42.27680536, -71.07233984)"
I162068295,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,B3,470,8/22/16 14:30,2016,8,Monday,14,Part One,ALABAMA ST,42.27816984,-71.09990912,"(42.27816984, -71.09990912)"
I162068056,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,B3,444,8/22/16 12:39,2016,8,Monday,12,Part Three,BLUE HILL AVE,42.29908734,-71.08652243,"(42.29908734, -71.08652243)"
I162068107,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,427,8/22/16 11:30,2016,8,Monday,11,Part Three,NORFOLK ST,42.2766839,-71.09240248,"(42.27668390, -71.09240248)"
I162068331,1402,Vandalism,VANDALISM,B3,425,8/22/16 10:30,2016,8,Monday,10,Part Two,COOKSON TER,42.27165853,-71.08985136,"(42.27165853, -71.08985136)"
I162068012,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,432,8/22/16 10:21,2016,8,Monday,10,Part Three,BALLOU AVE,42.28707262,-71.08082447,"(42.28707262, -71.08082447)"
